Wavelength (nm),Rx (dB),Tx (dB)
1525.687723,-51.4513881,-0.1192939
1525.690191,-51.9022629,-0.128802
1525.69266,-51.9481338,-0.1282073
1525.695129,-51.4125099,-0.1257138
1525.697597,-51.779177,-0.1273104
1525.700066,-51.6495973,-0.1351423
1525.702535,-52.1040737,-0.1291958
1525.705003,-51.842969,-0.1284524
1525.707472,-52.7031777,-0.1350507
1525.709941,-51.9721644,-0.1187644
1525.712409,-51.3060792,-0.1257524
1525.714878,-50.8326644,-0.118735
1525.717346,-50.1855202,-0.1209489
1525.719815,-49.7239983,-0.1140745
1525.722284,-50.1775291,-0.1172956
1525.724752,-48.5156105,-0.1163639
1525.727221,-48.4765304,-0.1166649
1525.72969,-47.053608,-0.1196877
1525.732158,-47.0360044,-0.1263059
1525.734627,-47.6041624,-0.1201881
1525.737096,-47.1873929,-0.1231206
1525.739564,-47.4864463,-0.1039632
1525.742033,-45.4418858,-0.1220408
1525.744501,-46.3647421,-0.1139629
1525.74697,-46.7601524,-0.1110298
1525.749439,-46.1485442,-0.1045144
1525.751907,-44.737173,-0.1222626
1525.754376,-45.567088,-0.1010219
1525.756845,-45.3016694,-0.1062017
1525.759313,-44.4009729,-0.1063799
1525.761782,-45.426603,-0.1204837
1525.764251,-44.3092286,-0.1121925
1525.766719,-44.9934513,-0.117453
1525.769188,-44.9594654,-0.1036328
1525.771656,-44.5580043,-0.1124611
1525.774125,-45.4745688,-0.1091729
1525.776594,-45.8906143,-0.1124643
1525.779062,-45.7089895,-0.1022051
1525.781531,-46.0004444,-0.097186
1525.784,-46.0645644,-0.1077008
1525.786468,-47.1844145,-0.118342
1525.788937,-48.0717813,-0.1030962
1525.791405,-48.5863283,-0.0919706
1525.793874,-49.3552977,-0.0933347
1525.796343,-49.6699596,-0.0985983
1525.798811,-50.487341,-0.0961734
1525.80128,-51.6699891,-0.0949654
1525.803749,-50.991317,-0.0998963
1525.806217,-51.4097935,-0.1005368
1525.808686,-51.3127967,-0.0903496
1525.811155,-52.879494,-0.0908717
1525.813623,-53.0891306,-0.1007842
1525.816092,-52.099123,-0.1026738
1525.81856,-53.6927331,-0.1107324
1525.821029,-54.2494705,-0.1008079
1525.823498,-54.442319,-0.102226
1525.825966,-56.027259,-0.0954506
1525.828435,-54.6320906,-0.0890188
1525.830904,-54.9272155,-0.0906719
1525.833372,-54.2057367,-0.1081431
1525.835841,-54.1062674,-0.0937514
1525.83831,-54.8475839,-0.104564
1525.840778,-53.176838,-0.0829822
1525.843247,-54.4202907,-0.1000637
1525.845715,-56.5107707,-0.0860111
1525.848184,-53.9136903,-0.0902987
1525.850653,-55.5695048,-0.0910872
1525.853121,-54.5892139,-0.0900282
1525.85559,-54.9359963,-0.090151
1525.858059,-55.7217568,-0.0939564
1525.860527,-55.3972814,-0.08863
1525.862996,-55.7485016,-0.0912934
1525.865465,-55.5897949,-0.0903888
1525.867933,-54.9607786,-0.0908181
1525.870402,-52.6359859,-0.0931704
1525.87287,-53.0879463,-0.0855914
1525.875339,-53.6126464,-0.0853096
1525.877808,-52.4034906,-0.0904815
1525.880276,-52.8781032,-0.0868396
1525.882745,-52.203917,-0.0795475
1525.885214,-51.0743599,-0.0733936
1525.887682,-51.5285111,-0.074182
1525.890151,-51.4555041,-0.082399
1525.89262,-50.1809349,-0.0829075
1525.895088,-48.6993329,-0.0768035
1525.897557,-48.3577041,-0.0735731
1525.900025,-48.2935325,-0.0768592
1525.902494,-49.8581427,-0.0738881
1525.904963,-50.0826926,-0.0717187
1525.907431,-48.9843486,-0.079525
1525.9099,-48.1135804,-0.0730737
1525.912369,-48.1480182,-0.0807736
1525.914837,-50.075107,-0.0769272
1525.917306,-48.9468043,-0.0850785
1525.919774,-49.968021,-0.0762985
1525.922243,-48.5430368,-0.0792578
1525.924712,-49.2228494,-0.0769884
1525.92718,-51.3620039,-0.0754556
1525.929649,-51.6228011,-0.0601963
1525.932118,-50.0716596,-0.0681478
1525.934586,-49.9639771,-0.0727185
1525.937055,-51.2405069,-0.0720096
1525.939524,-50.5293182,-0.0691953
1525.941992,-49.5046442,-0.0637305
1525.944461,-51.1440538,-0.0726286
1525.946929,-51.7022276,-0.0720082
1525.949398,-50.3538572,-0.0645256
1525.951867,-50.9538194,-0.0587934
1525.954335,-49.6674846,-0.0774537
1525.956804,-50.2659039,-0.0693475
1525.959273,-49.6350063,-0.0649926
1525.961741,-50.6786519,-0.059186
1525.96421,-51.229146,-0.0661628
1525.966679,-51.8468012,-0.0543903
1525.969147,-52.7152054,-0.0519623
1525.971616,-51.8237967,-0.0496437
1525.974084,-50.937333,-0.0465199
1525.976553,-51.3971919,-0.0555166
1525.979022,-51.4270472,-0.0566375
1525.98149,-51.832037,-0.0479776
1525.983959,-51.6249834,-0.0523644
1525.986428,-52.8528347,-0.0491507
1525.988896,-53.4929551,-0.0518665
1525.991365,-52.9874902,-0.0459012
1525.993834,-52.5716199,-0.0512481
1525.996302,-54.0599732,-0.0567061
1525.998771,-52.7513712,-0.0445443
1526.001239,-51.2673296,-0.047646
1526.003708,-51.8643615,-0.0426533
1526.006177,-53.2362988,-0.0464011
1526.008645,-52.2365508,-0.0535657
1526.011114,-53.2817615,-0.0433909
1526.013583,-53.2365749,-0.0463728
1526.016051,-51.9338692,-0.0529635
1526.01852,-52.2790151,-0.0582003
1526.020989,-50.9563757,-0.0508164
1526.023457,-53.5228054,-0.0457801
1526.025926,-54.9540945,-0.0510544
1526.028394,-50.7673048,-0.0587555
1526.030863,-53.490811,-0.0536055
1526.033332,-52.278798,-0.0543912
1526.0358,-53.3977929,-0.04064
1526.038269,-56.1943019,-0.0555611
1526.040738,-53.2038718,-0.0484957
1526.043206,-55.209825,-0.0488738
1526.045675,-55.1798688,-0.0562335
1526.048144,-54.8523888,-0.0458661
1526.050612,-54.6901015,-0.0516222
1526.053081,-55.1398969,-0.0498815
1526.055549,-53.2198315,-0.0469788
1526.058018,-53.3091429,-0.0471428
1526.060487,-54.1035003,-0.0386613
1526.062955,-51.9816395,-0.0461749
1526.065424,-51.1059239,-0.0495125
1526.067893,-51.3093282,-0.0553517
1526.070361,-50.6744751,-0.0508042
1526.07283,-50.3435823,-0.0491361
1526.075298,-50.0314283,-0.057417
1526.077767,-49.7489482,-0.0528674
1526.080236,-50.0901204,-0.0437778
1526.082704,-50.3357231,-0.051841
1526.085173,-49.8015923,-0.0512365
1526.087642,-49.4987079,-0.0465697
1526.09011,-49.8665641,-0.0471391
1526.092579,-49.4369488,-0.0503398
1526.095048,-49.8464699,-0.0535112
1526.097516,-49.6011259,-0.0520661
1526.099985,-48.8474294,-0.0505399
1526.102453,-49.9108978,-0.0550743
1526.104922,-49.818131,-0.0558041
1526.107391,-50.4719979,-0.0501165
1526.109859,-51.1772578,-0.04669
1526.112328,-53.4484276,-0.0486715
1526.114797,-53.5405142,-0.0563435
1526.117265,-53.8780484,-0.0427824
1526.119734,-51.9016334,-0.046874
1526.122203,-52.6689751,-0.0500312
1526.124671,-52.7748757,-0.0521575
1526.12714,-52.7168816,-0.0523793
1526.129608,-52.4742446,-0.0457994
1526.132077,-54.2226026,-0.0356947
1526.134546,-53.3628127,-0.0524492
1526.137014,-54.1901623,-0.0569704
1526.139483,-54.2647698,-0.0689382
1526.141952,-53.0645386,-0.0534177
1526.14442,-53.5102414,-0.0574837
1526.146889,-53.0117862,-0.0497058
1526.149358,-53.6185608,-0.0640041
1526.151826,-54.485862,-0.0514152
1526.154295,-55.1724318,-0.0517189
1526.156763,-53.696174,-0.0505556
1526.159232,-54.5213612,-0.0586059
1526.161701,-56.2421917,-0.05009
1526.164169,-53.0323718,-0.0420159
1526.166638,-54.1629374,-0.0589598
1526.169107,-54.8567805,-0.0530596
1526.171575,-53.2815669,-0.050745
1526.174044,-53.4161271,-0.0525207
1526.176513,-52.9891756,-0.0501673
1526.178981,-51.2589405,-0.0623136
1526.18145,-51.4268673,-0.0549772
1526.183918,-51.5397046,-0.0556107
1526.186387,-51.2131859,-0.0537014
1526.188856,-52.1961526,-0.0500822
1526.191324,-51.5704122,-0.06436
1526.193793,-52.9604754,-0.0569715
1526.196262,-52.5368769,-0.0674684
1526.19873,-53.3153058,-0.0614459
1526.201199,-52.035222,-0.0646872
1526.203668,-51.2729877,-0.0688631
1526.206136,-51.3943515,-0.0532769
1526.208605,-51.1390532,-0.0623518
1526.211073,-51.9247325,-0.0644125
1526.213542,-49.4230885,-0.0621763
1526.216011,-51.4378539,-0.0644647
1526.218479,-50.0501982,-0.0764824
1526.220948,-48.5810564,-0.0770605
1526.223417,-49.2866119,-0.0680456
1526.225885,-50.8272018,-0.0784988
1526.228354,-49.1238239,-0.0682099
1526.230822,-48.7564391,-0.0615818
1526.233291,-49.1434874,-0.0735924
1526.23576,-49.4900843,-0.0604867
1526.238228,-51.133714,-0.0654701
1526.240697,-50.4403599,-0.0687898
1526.243166,-50.4272297,-0.0627154
1526.245634,-50.5318032,-0.0719443
1526.248103,-50.2281023,-0.0632783
1526.250572,-52.3171666,-0.0590458
1526.25304,-52.8156269,-0.0671352
1526.255509,-53.9450165,-0.0680734
1526.257977,-54.5528805,-0.0647984
1526.260446,-55.79793,-0.0751897
1526.262915,-55.6558682,-0.0717253
1526.265383,-53.8680351,-0.0705245
1526.267852,-53.5409444,-0.0623067
1526.270321,-52.1441488,-0.066237
1526.272789,-51.2209263,-0.0659525
1526.275258,-49.8598393,-0.0597959
1526.277727,-50.2973468,-0.0694257
1526.280195,-49.894043,-0.0721815
1526.282664,-49.252191,-0.0573884
1526.285132,-47.8281886,-0.0620348
1526.287601,-46.7240934,-0.0674899
1526.29007,-46.8868042,-0.0718806
1526.292538,-47.146057,-0.0735707
1526.295007,-47.9006914,-0.0699983
1526.297476,-48.0435355,-0.0614905
1526.299944,-48.1764647,-0.0657782
1526.302413,-47.5539865,-0.0731478
1526.304882,-48.0418683,-0.0669376
1526.30735,-49.0854103,-0.0634257
1526.309819,-48.3834898,-0.0713768
1526.312287,-48.3807752,-0.0670198
1526.314756,-48.687488,-0.0626767
1526.317225,-47.5480353,-0.0528371
1526.319693,-49.0287508,-0.0783026
1526.322162,-46.6256872,-0.0663437
1526.324631,-47.988838,-0.0548429
1526.327099,-48.961567,-0.0659051
1526.329568,-48.0338491,-0.0709565
1526.332037,-48.70776,-0.0642937
1526.334505,-47.8308266,-0.0697296
1526.336974,-47.0862216,-0.0567377
1526.339442,-47.3516773,-0.0792347
1526.341911,-46.6619858,-0.0738979
1526.34438,-45.9589225,-0.0792413
1526.346848,-47.0128292,-0.0776077
1526.349317,-46.8126591,-0.0816088
1526.351786,-47.0733903,-0.0858607
1526.354254,-46.491602,-0.0716973
1526.356723,-45.4271735,-0.0668203
1526.359191,-46.1676038,-0.0763014
1526.36166,-46.6578821,-0.0906571
1526.364129,-47.1100534,-0.0923205
1526.366597,-47.4617997,-0.0787063
1526.369066,-47.6366884,-0.0785961
1526.371535,-47.6555252,-0.0805818
1526.374003,-48.316193,-0.0820561
1526.376472,-48.1484026,-0.0854395
1526.378941,-47.9598029,-0.0851381
1526.381409,-47.3147478,-0.0830886
1526.383878,-47.4196904,-0.0817402
1526.386346,-47.8445476,-0.0734366
1526.388815,-47.489866,-0.080087
1526.391284,-48.811326,-0.0865252
1526.393752,-48.8304562,-0.0873371
1526.396221,-48.0562795,-0.0754413
1526.39869,-48.7619793,-0.0865027
1526.401158,-47.9812452,-0.0861289
1526.403627,-46.9930381,-0.0726806
1526.406096,-47.6371423,-0.0892067
1526.408564,-46.948231,-0.1071927
1526.411033,-47.7155273,-0.0925806
1526.413501,-46.3755891,-0.0900186
1526.41597,-46.8949721,-0.0828483
1526.418439,-46.4975685,-0.0835508
1526.420907,-46.4180479,-0.1005487
1526.423376,-45.9356496,-0.0821347
1526.425845,-45.2493742,-0.0862997
1526.428313,-44.3949854,-0.1045851
1526.430782,-44.481852,-0.1102056
1526.433251,-44.2817401,-0.080557
1526.435719,-43.5262612,-0.1009234
1526.438188,-42.7004041,-0.0875356
1526.440656,-42.9226627,-0.0916463
1526.443125,-42.8970705,-0.0905404
1526.445594,-42.6563073,-0.0887657
1526.448062,-42.2079491,-0.0878977
1526.450531,-42.7173327,-0.1063808
1526.453,-43.1457457,-0.0881448
1526.455468,-43.2085166,-0.1012697
1526.457937,-43.9993979,-0.0984129
1526.460406,-44.9887578,-0.0947222
1526.462874,-45.2882162,-0.0961701
1526.465343,-46.1115625,-0.0887659
1526.467811,-46.5414094,-0.0853303
1526.47028,-47.029429,-0.094736
1526.472749,-48.0636765,-0.1068698
1526.475217,-49.8054053,-0.1039862
1526.477686,-51.0333478,-0.0980306
1526.480155,-51.075589,-0.0956159
1526.482623,-51.3532557,-0.1042889
1526.485092,-50.4126726,-0.1079994
1526.487561,-49.3780317,-0.1106187
1526.490029,-49.4681679,-0.1114917
1526.492498,-49.6356405,-0.1076386
1526.494966,-48.3977055,-0.0956438
1526.497435,-47.5630385,-0.0957182
1526.499904,-47.8125817,-0.0992231
1526.502372,-48.1777307,-0.1075393
1526.504841,-48.008899,-0.1077
1526.50731,-48.8674346,-0.1036229
1526.509778,-49.1895296,-0.0977906
1526.512247,-48.7446646,-0.1063215
1526.514715,-49.1845461,-0.1049403
1526.517184,-52.1581615,-0.1093156
1526.519653,-53.8987608,-0.1109191
1526.522121,-53.0419177,-0.1077687
1526.52459,-53.1830077,-0.1114671
1526.527059,-54.2921809,-0.106308
1526.529527,-54.0916456,-0.1040785
1526.531996,-53.1262911,-0.1070817
1526.534465,-54.1463927,-0.1182882
1526.536933,-50.5906499,-0.1143053
1526.539402,-52.3530874,-0.1097203
1526.54187,-51.2722224,-0.1080108
1526.544339,-50.7544925,-0.1072486
1526.546808,-49.3490778,-0.1230574
1526.549276,-51.173735,-0.1081644
1526.551745,-51.0151009,-0.0966767
1526.554214,-50.7412329,-0.1017798
1526.556682,-50.4974172,-0.1151977
1526.559151,-49.2625294,-0.1177064
1526.56162,-47.3272349,-0.1157627
1526.564088,-46.3675175,-0.1183541
1526.566557,-44.9886226,-0.1174009
1526.569025,-43.4442906,-0.111223
1526.571494,-41.6406695,-0.1165127
1526.573963,-40.2809091,-0.110198
1526.576431,-38.7796663,-0.1078228
1526.5789,-37.3751948,-0.1189463
1526.581369,-36.5058443,-0.1162498
1526.583837,-35.7832834,-0.1296734
1526.586306,-35.2212785,-0.1261189
1526.588775,-34.945638,-0.1204246
1526.591243,-34.8270974,-0.1162048
1526.593712,-34.8138511,-0.1249636
1526.59618,-34.9931665,-0.1152516
1526.598649,-35.6663296,-0.1093669
1526.601118,-36.031137,-0.107774
1526.603586,-37.3249937,-0.1301956
1526.606055,-39.2642079,-0.1164394
1526.608524,-41.2076248,-0.1334132
1526.610992,-45.6081613,-0.1118814
1526.613461,-44.3515181,-0.117119
1526.61593,-40.2566288,-0.1288981
1526.618398,-36.6591563,-0.1279127
1526.620867,-32.690661,-0.1302435
1526.623335,-30.4475302,-0.1240389
1526.625804,-27.988858,-0.1337841
1526.628273,-26.1045063,-0.1465872
1526.630741,-24.456601,-0.1593791
1526.63321,-22.9372467,-0.1513448
1526.635679,-21.6101103,-0.1574038
1526.638147,-20.3894334,-0.1607115
1526.640616,-19.2456751,-0.1618888
1526.643084,-18.249276,-0.1863416
1526.645553,-17.2973125,-0.2035928
1526.648022,-16.4199946,-0.2207566
1526.65049,-15.6699289,-0.257936
1526.652959,-14.9528764,-0.278763
1526.655428,-14.2346745,-0.2992716
1526.657896,-13.597433,-0.3263838
1526.660365,-13.0430411,-0.3606577
1526.662834,-12.5265577,-0.3913397
1526.665302,-12.0769015,-0.4158825
1526.667771,-11.6455178,-0.4467961
1526.670239,-11.226479,-0.4781171
1526.672708,-10.8623233,-0.5130203
1526.675177,-10.5443092,-0.5338461
1526.677645,-10.2587649,-0.5650449
1526.680114,-9.9950356,-0.5995317
1526.682583,-9.7786231,-0.6230094
1526.685051,-9.5861845,-0.6399901
1526.68752,-9.4403855,-0.6627473
1526.689989,-9.3154082,-0.6702569
1526.692457,-9.2310521,-0.7028584
1526.694926,-9.163106,-0.7002771
1526.697394,-9.1142758,-0.6959843
1526.699863,-9.1129325,-0.7020393
1526.702332,-9.1087252,-0.7043939
1526.7048,-9.1534533,-0.6913823
1526.707269,-9.2204284,-0.6824969
1526.709738,-9.2980158,-0.6816776
1526.712206,-9.4156557,-0.6402538
1526.714675,-9.5855153,-0.6276067
1526.717144,-9.7411817,-0.6090412
1526.719612,-9.9676493,-0.5848086
1526.722081,-10.1937158,-0.5813602
1526.724549,-10.4470364,-0.5414198
1526.727018,-10.7220476,-0.5243893
1526.729487,-11.0499367,-0.4916772
1526.731955,-11.4146336,-0.4529351
1526.734424,-11.8235461,-0.4107746
1526.736893,-12.2181874,-0.3896253
1526.739361,-12.6617053,-0.3552502
1526.74183,-13.1593681,-0.3276965
1526.744299,-13.7359542,-0.3009214
1526.746767,-14.3021673,-0.2760809
1526.749236,-14.8850327,-0.2692131
1526.751704,-15.5274146,-0.2471763
1526.754173,-16.2520096,-0.2279511
1526.756642,-16.9841386,-0.2172926
1526.75911,-17.8131641,-0.1936503
1526.761579,-18.6563144,-0.1831586
1526.764048,-19.5454551,-0.1743547
1526.766516,-20.5285487,-0.1566301
1526.768985,-21.5537862,-0.1536334
1526.771454,-22.6182629,-0.1462856
1526.773922,-23.6960642,-0.1401769
1526.776391,-24.8852949,-0.1498567
1526.778859,-26.2025954,-0.1459096
1526.781328,-27.5562423,-0.1360466
1526.783797,-28.9900562,-0.1334178
1526.786265,-30.508803,-0.1286336
1526.788734,-32.0129247,-0.1274918
1526.791203,-33.4412844,-0.1335261
1526.793671,-35.1592221,-0.1118357
1526.79614,-36.8460165,-0.1123754
1526.798608,-38.6876457,-0.1177209
1526.801077,-40.9977637,-0.1271349
1526.803546,-43.0622975,-0.1260521
1526.806014,-44.8719572,-0.1214819
1526.808483,-46.9347087,-0.1262434
1526.810952,-47.1257734,-0.1197024
1526.81342,-46.3782667,-0.1197906
1526.815889,-48.5078221,-0.1239368
1526.818358,-47.8873779,-0.1238669
1526.820826,-47.0664926,-0.1043846
1526.823295,-45.1361004,-0.1283347
1526.825763,-45.2890768,-0.0956749
1526.828232,-44.0944969,-0.1057833
1526.830701,-43.5916742,-0.1084676
1526.833169,-42.3214441,-0.1139526
1526.835638,-41.9921732,-0.10941
1526.838107,-41.6492052,-0.117077
1526.840575,-41.0556804,-0.102545
1526.843044,-41.1642266,-0.1065092
1526.845513,-41.3645287,-0.1058109
1526.847981,-41.0472375,-0.1126437
1526.85045,-41.778038,-0.1148568
1526.852918,-43.3691146,-0.1071324
1526.855387,-43.3311129,-0.0975672
1526.857856,-43.4352249,-0.1125695
1526.860324,-44.6053043,-0.1130346
1526.862793,-46.1079378,-0.1063452
1526.865262,-47.851374,-0.106638
1526.86773,-50.5312618,-0.11304
1526.870199,-51.3332336,-0.1059336
1526.872668,-50.3768377,-0.0993836
1526.875136,-51.2952061,-0.106447
1526.877605,-51.1796441,-0.1073546
1526.880073,-48.2074434,-0.0968157
1526.882542,-45.996902,-0.0972609
1526.885011,-44.635432,-0.1041259
1526.887479,-43.2041194,-0.1030698
1526.889948,-42.1086234,-0.1113835
1526.892417,-41.3787014,-0.1176221
1526.894885,-41.6113409,-0.1134273
1526.897354,-41.4149001,-0.1106893
1526.899823,-40.6140538,-0.1065467
1526.902291,-40.5625363,-0.100917
1526.90476,-40.4793015,-0.0992879
1526.907228,-40.4774571,-0.095713
1526.909697,-40.4845371,-0.0897174
1526.912166,-41.3371074,-0.1038607
1526.914634,-42.6310147,-0.0986235
1526.917103,-42.3230345,-0.0846401
1526.919572,-43.0519982,-0.107268
1526.92204,-44.6048567,-0.0937326
1526.924509,-46.0262231,-0.0883084
1526.926978,-46.7531982,-0.0909294
1526.929446,-49.0942852,-0.09132
1526.931915,-51.0929376,-0.087597
1526.934383,-50.3459893,-0.1051896
1526.936852,-50.5201872,-0.0974495
1526.939321,-49.5030209,-0.1005564
1526.941789,-48.7120765,-0.1071598
1526.944258,-48.9707429,-0.1069443
1526.946727,-48.7802618,-0.0967551
1526.949195,-49.2369759,-0.0884435
1526.951664,-48.651903,-0.1040443
1526.954132,-47.815678,-0.1127211
1526.956601,-49.9990823,-0.0979607
1526.95907,-51.9805829,-0.0896164
1526.961538,-54.0563164,-0.0896782
1526.964007,-54.2118807,-0.0916394
1526.966476,-52.2230184,-0.0804539
1526.968944,-50.0868262,-0.0792049
1526.971413,-45.3760208,-0.0837543
1526.973882,-42.9678041,-0.0918486
1526.97635,-41.1014484,-0.0956264
1526.978819,-39.6756624,-0.0868258
1526.981287,-38.3223205,-0.0840632
1526.983756,-37.2780809,-0.0888954
1526.986225,-36.1112202,-0.0940036
1526.988693,-35.6498821,-0.0873203
1526.991162,-35.4403406,-0.0934716
1526.993631,-35.2190983,-0.0872976
1526.996099,-34.9754273,-0.0818773
1526.998568,-35.3674262,-0.0858712
1527.001037,-36.3557897,-0.0878086
1527.003505,-37.1433435,-0.0845348
1527.005974,-38.9884691,-0.0870278
1527.008442,-41.4538325,-0.0794864
1527.010911,-45.0742428,-0.0884615
1527.01338,-45.101532,-0.0827671
1527.015848,-39.9545715,-0.0777639
1527.018317,-35.6053436,-0.0735862
1527.020786,-32.0324088,-0.0955979
1527.023254,-29.3665005,-0.0909321
1527.025723,-27.0996694,-0.1001119
1527.028192,-25.2867643,-0.1019453
1527.03066,-23.5288651,-0.1086458
1527.033129,-22.0212495,-0.1113116
1527.035597,-20.6009339,-0.1153588
1527.038066,-19.3424878,-0.1408902
1527.040535,-18.2247138,-0.1640401
1527.043003,-17.1319053,-0.1803283
1527.045472,-16.1678255,-0.1993502
1527.047941,-15.2756997,-0.2202036
1527.050409,-14.5047244,-0.2585612
1527.052878,-13.7083831,-0.2858924
1527.055347,-13.0268131,-0.3217537
1527.057815,-12.388192,-0.3636145
1527.060284,-11.7889142,-0.402711
1527.062752,-11.2645385,-0.4427821
1527.065221,-10.8000106,-0.4850856
1527.06769,-10.3587262,-0.5299436
1527.070158,-9.9404305,-0.5760345
1527.072627,-9.5877292,-0.6223989
1527.075096,-9.2746347,-0.6690783
1527.077564,-8.9771287,-0.7116294
1527.080033,-8.7187493,-0.7446662
1527.082501,-8.5086492,-0.7821664
1527.08497,-8.3087588,-0.8084268
1527.087439,-8.1416428,-0.822171
1527.089907,-8.014876,-0.85968
1527.092376,-7.8979277,-0.8827257
1527.094845,-7.8195109,-0.8936884
1527.097313,-7.7631192,-0.9017796
1527.099782,-7.7153281,-0.8985011
1527.102251,-7.7084379,-0.9026287
1527.104719,-7.7232318,-0.909104
1527.107188,-7.748685,-0.8954339
1527.109656,-7.8289514,-0.8822667
1527.112125,-7.9091328,-0.8701041
1527.114594,-8.0341405,-0.8232777
1527.117062,-8.1762217,-0.809864
1527.119531,-8.3370161,-0.7696251
1527.122,-8.5537791,-0.7412557
1527.124468,-8.7738171,-0.7065522
1527.126937,-9.0000306,-0.6640763
1527.129406,-9.2577972,-0.6282471
1527.131874,-9.5794491,-0.5727632
1527.134343,-9.9287545,-0.5434796
1527.136811,-10.310386,-0.5011591
1527.13928,-10.7235799,-0.4604558
1527.141749,-11.1583803,-0.4244524
1527.144217,-11.6096628,-0.372674
1527.146686,-12.1329746,-0.3407479
1527.149155,-12.6983348,-0.3163898
1527.151623,-13.2928669,-0.2799954
1527.154092,-13.930424,-0.2501177
1527.156561,-14.6059118,-0.2191833
1527.159029,-15.3485139,-0.1964776
1527.161498,-16.1054386,-0.1767946
1527.163966,-16.9516347,-0.1524187
1527.166435,-17.854862,-0.1391065
1527.168904,-18.7861078,-0.1294655
1527.171372,-19.7492251,-0.1160679
1527.173841,-20.7776719,-0.1073887
1527.17631,-21.8652407,-0.10165
1527.178778,-23.1398957,-0.0928701
1527.181247,-24.4505773,-0.0931835
1527.183716,-25.6810519,-0.0931233
1527.186184,-27.0156927,-0.081946
1527.188653,-28.5920762,-0.0824073
1527.191121,-30.3713073,-0.0872656
1527.19359,-31.9718316,-0.0904088
1527.196059,-33.7405534,-0.0760622
1527.198527,-35.8494984,-0.0751808
1527.200996,-37.2698974,-0.0768288
