Wavelength (nm),Rx (dB),Tx (dB)
1525.667974,-51.3960388,-0.146397
1525.670442,-51.5492901,-0.147767
1525.672911,-49.8861329,-0.1596277
1525.67538,-51.0860276,-0.1459162
1525.677848,-52.8514188,-0.1417372
1525.680317,-52.7712933,-0.1500446
1525.682786,-51.3826606,-0.1539744
1525.685254,-51.1833356,-0.1383622
1525.687723,-51.5163676,-0.1387302
1525.690191,-50.7348961,-0.1393648
1525.69266,-49.6639483,-0.1511798
1525.695129,-51.6549888,-0.1545628
1525.697597,-52.3991614,-0.1435027
1525.700066,-51.5320498,-0.1332392
1525.702535,-51.5761659,-0.1278944
1525.705003,-52.8430893,-0.1285723
1525.707472,-54.248976,-0.1293267
1525.709941,-53.0002441,-0.1259067
1525.712409,-51.7242979,-0.1255541
1525.714878,-53.5055561,-0.1301275
1525.717346,-52.4626484,-0.1242036
1525.719815,-50.6070419,-0.1274939
1525.722284,-52.4863643,-0.1195866
1525.724752,-52.4622689,-0.1254865
1525.727221,-51.3524431,-0.1203568
1525.72969,-49.5154162,-0.1164581
1525.732158,-49.8703793,-0.1212924
1525.734627,-50.840096,-0.1218843
1525.737096,-51.1213629,-0.1092462
1525.739564,-51.1922817,-0.1294722
1525.742033,-50.8402034,-0.1087616
1525.744501,-50.7744803,-0.1081956
1525.74697,-51.03766,-0.1019913
1525.749439,-52.8858863,-0.1078745
1525.751907,-54.6462744,-0.1147956
1525.754376,-55.1319084,-0.1176671
1525.756845,-54.5208663,-0.1024116
1525.759313,-53.2501913,-0.1041846
1525.761782,-54.797475,-0.0897573
1525.764251,-56.6575034,-0.1061354
1525.766719,-55.6144938,-0.1007418
1525.769188,-55.8238342,-0.0924948
1525.771656,-55.1769615,-0.0946515
1525.774125,-54.4392733,-0.102542
1525.776594,-54.4322266,-0.1045172
1525.779062,-56.5443806,-0.1085177
1525.781531,-54.8652037,-0.0933904
1525.784,-55.7686801,-0.0949574
1525.786468,-56.4380278,-0.0938867
1525.788937,-53.9382433,-0.0963112
1525.791405,-52.889249,-0.101846
1525.793874,-54.1683054,-0.105697
1525.796343,-55.4556028,-0.093526
1525.798811,-53.7417929,-0.086526
1525.80128,-52.0575102,-0.0893277
1525.803749,-52.1665089,-0.0906346
1525.806217,-53.3786803,-0.0927417
1525.808686,-51.963166,-0.0932047
1525.811155,-52.2753656,-0.1032256
1525.813623,-52.3719603,-0.1102462
1525.816092,-52.6423253,-0.1085282
1525.81856,-52.2143439,-0.1009651
1525.821029,-53.4960132,-0.088582
1525.823498,-51.8268241,-0.0882499
1525.825966,-51.0628139,-0.1011647
1525.828435,-52.1309504,-0.0785491
1525.830904,-53.9598269,-0.1006068
1525.833372,-55.0439844,-0.0931745
1525.835841,-55.2471718,-0.0783137
1525.83831,-53.9222911,-0.0823938
1525.840778,-54.9910127,-0.0948983
1525.843247,-53.4892948,-0.0781363
1525.845715,-54.3215883,-0.0915574
1525.848184,-54.4307108,-0.0847836
1525.850653,-54.9340946,-0.0986184
1525.853121,-52.6882684,-0.089718
1525.85559,-54.5031242,-0.081368
1525.858059,-54.8532572,-0.0848238
1525.860527,-54.5225365,-0.0859584
1525.862996,-55.0463016,-0.083516
1525.865465,-54.3065819,-0.0850234
1525.867933,-53.1417627,-0.0763378
1525.870402,-54.8964571,-0.077093
1525.87287,-54.4691471,-0.0724808
1525.875339,-54.4572574,-0.0808655
1525.877808,-53.5811959,-0.0723749
1525.880276,-53.5012481,-0.0640077
1525.882745,-54.3725,-0.071655
1525.885214,-55.0551266,-0.0708815
1525.887682,-54.6102723,-0.0696316
1525.890151,-54.6453628,-0.0709319
1525.89262,-54.5151109,-0.0726993
1525.895088,-53.0625294,-0.0790781
1525.897557,-53.0829305,-0.0784043
1525.900025,-53.8036621,-0.0764715
1525.902494,-53.68685,-0.0818069
1525.904963,-52.5810723,-0.0759114
1525.907431,-51.1626665,-0.0648698
1525.9099,-49.7354762,-0.0693572
1525.912369,-51.4462607,-0.0736216
1525.914837,-51.8919713,-0.0668475
1525.917306,-50.8120851,-0.0686508
1525.919774,-51.3117287,-0.06954
1525.922243,-51.9108386,-0.0781214
1525.924712,-52.2574609,-0.0797094
1525.92718,-51.4301668,-0.0618964
1525.929649,-50.2568549,-0.0742289
1525.932118,-50.8550029,-0.0662277
1525.934586,-50.2801345,-0.0603534
1525.937055,-52.1003428,-0.0673963
1525.939524,-51.5547964,-0.0747965
1525.941992,-53.2711813,-0.0638504
1525.944461,-51.1462673,-0.0621775
1525.946929,-51.5387352,-0.0611443
1525.949398,-52.103873,-0.0569597
1525.951867,-51.0016125,-0.0585294
1525.954335,-52.6909592,-0.0552244
1525.956804,-52.330388,-0.0565845
1525.959273,-50.809429,-0.062875
1525.961741,-52.5729133,-0.0636617
1525.96421,-53.9191166,-0.0660817
1525.966679,-52.7951795,-0.0605379
1525.969147,-52.9123308,-0.0577566
1525.971616,-52.2259588,-0.055847
1525.974084,-53.3886025,-0.0592721
1525.976553,-53.5425428,-0.0564482
1525.979022,-53.3705029,-0.0491362
1525.98149,-53.1922835,-0.0548231
1525.983959,-54.3425241,-0.0590867
1525.986428,-55.288776,-0.0507002
1525.988896,-55.461252,-0.049719
1525.991365,-55.997143,-0.054101
1525.993834,-55.5020495,-0.0484361
1525.996302,-55.4445206,-0.0571075
1525.998771,-55.9278514,-0.0611445
1526.001239,-54.6448261,-0.0555729
1526.003708,-54.3410508,-0.0607677
1526.006177,-53.9765932,-0.0488932
1526.008645,-55.0291111,-0.0529148
1526.011114,-54.8939048,-0.0533858
1526.013583,-54.5041612,-0.0562103
1526.016051,-53.4735247,-0.0555037
1526.01852,-54.7608084,-0.0541032
1526.020989,-56.4642684,-0.0570673
1526.023457,-55.2010805,-0.056322
1526.025926,-55.3651092,-0.0480352
1526.028394,-55.3978429,-0.0547285
1526.030863,-58.3157461,-0.0385601
1526.033332,-56.4067179,-0.039503
1526.0358,-54.7850134,-0.0555579
1526.038269,-52.3396477,-0.0374323
1526.040738,-52.035589,-0.0391938
1526.043206,-52.6379272,-0.0343365
1526.045675,-50.8561414,-0.039356
1526.048144,-51.7302391,-0.0319432
1526.050612,-51.5919777,-0.0294616
1526.053081,-52.9131466,-0.0242014
1526.055549,-51.2628546,-0.0306522
1526.058018,-52.2061017,-0.0299798
1526.060487,-52.5672471,-0.0210159
1526.062955,-53.545738,-0.0272888
1526.065424,-53.0406809,-0.0338888
1526.067893,-51.4328332,-0.023187
1526.070361,-51.8080035,-0.0226485
1526.07283,-52.702621,-0.0283921
1526.075298,-52.6903745,-0.0269115
1526.077767,-53.3351948,-0.026326
1526.080236,-53.6966096,-0.0343595
1526.082704,-53.2298484,-0.0383082
1526.085173,-52.4698385,-0.0333519
1526.087642,-52.3933878,-0.0283406
1526.09011,-51.6639702,-0.0227086
1526.092579,-50.9650031,-0.0316401
1526.095048,-52.1167982,-0.0394488
1526.097516,-51.5142518,-0.039478
1526.099985,-51.2242636,-0.0360098
1526.102453,-51.9888796,-0.0297312
1526.104922,-51.4152484,-0.0208441
1526.107391,-51.1173789,-0.032103
1526.109859,-51.0097868,-0.0396592
1526.112328,-51.3099554,-0.0269476
1526.114797,-51.5625271,-0.02901
1526.117265,-49.7323849,-0.0381392
1526.119734,-51.2955687,-0.041497
1526.122203,-50.1320931,-0.0591911
1526.124671,-52.9444389,-0.0475911
1526.12714,-53.2145177,-0.0408792
1526.129608,-51.9761396,-0.0340712
1526.132077,-52.0162539,-0.0522921
1526.134546,-53.0249584,-0.0376356
1526.137014,-56.8402715,-0.0449431
1526.139483,-54.187452,-0.0583272
1526.141952,-55.2785751,-0.0494706
1526.14442,-55.4014877,-0.0490612
1526.146889,-54.5090157,-0.0542645
1526.149358,-52.3400668,-0.0466736
1526.151826,-50.7410017,-0.0433736
1526.154295,-50.7383287,-0.0395785
1526.156763,-50.5157364,-0.0509968
1526.159232,-52.6971116,-0.0565515
1526.161701,-51.0423419,-0.0583873
1526.164169,-50.0141927,-0.0546992
1526.166638,-50.0157772,-0.0502713
1526.169107,-49.2334446,-0.0519328
1526.171575,-49.6581721,-0.0657348
1526.174044,-50.9943161,-0.0633339
1526.176513,-51.7651239,-0.0529276
1526.178981,-51.0736763,-0.0483081
1526.18145,-51.7497603,-0.0500899
1526.183918,-53.518657,-0.046043
1526.186387,-54.573489,-0.0463707
1526.188856,-54.9949327,-0.0491829
1526.191324,-55.5840698,-0.0469254
1526.193793,-55.0173614,-0.0618767
1526.196262,-53.8405622,-0.0531508
1526.19873,-52.7045888,-0.0500365
1526.201199,-54.077651,-0.049426
1526.203668,-56.1068206,-0.0532235
1526.206136,-52.9583272,-0.0377114
1526.208605,-50.0803876,-0.0291447
1526.211073,-50.177506,-0.0359773
1526.213542,-51.1526579,-0.0334604
1526.216011,-50.5449518,-0.0413651
1526.218479,-49.451639,-0.0492972
1526.220948,-48.6883114,-0.041044
1526.223417,-49.1304563,-0.0490451
1526.225885,-48.0377309,-0.0428654
1526.228354,-47.5703023,-0.0392107
1526.230822,-47.549216,-0.0497692
1526.233291,-47.7725333,-0.058553
1526.23576,-47.5664382,-0.0425928
1526.238228,-46.899521,-0.0419809
1526.240697,-46.8766097,-0.0619138
1526.243166,-48.0338417,-0.0602402
1526.245634,-48.6466189,-0.0518296
1526.248103,-47.6216543,-0.0691047
1526.250572,-48.8229533,-0.0616653
1526.25304,-48.7645551,-0.0558991
1526.255509,-48.0228812,-0.0508542
1526.257977,-48.8321916,-0.055713
1526.260446,-48.5394481,-0.0668109
1526.262915,-49.3161876,-0.0696783
1526.265383,-51.146625,-0.0727227
1526.267852,-52.1489293,-0.0713571
1526.270321,-51.6062496,-0.0627526
1526.272789,-51.0741784,-0.0575026
1526.275258,-50.976514,-0.0604622
1526.277727,-51.128859,-0.0695156
1526.280195,-49.9012275,-0.0675089
1526.282664,-48.4610894,-0.0638845
1526.285132,-47.4018761,-0.0718594
1526.287601,-47.4198163,-0.0601271
1526.29007,-47.7082309,-0.063151
1526.292538,-47.3035736,-0.0662067
1526.295007,-46.3080245,-0.0706901
1526.297476,-45.5873284,-0.0636337
1526.299944,-45.5346169,-0.0566577
1526.302413,-44.4010759,-0.0557321
1526.304882,-44.2542467,-0.0733887
1526.30735,-44.448458,-0.069717
1526.309819,-43.8468635,-0.074647
1526.312287,-42.7791534,-0.0844327
1526.314756,-42.1773886,-0.0722584
1526.317225,-42.8038711,-0.057982
1526.319693,-42.8219097,-0.0766816
1526.322162,-42.7963874,-0.0568987
1526.324631,-43.0162025,-0.0737242
1526.327099,-43.3139064,-0.0584376
1526.329568,-42.7918754,-0.0776147
1526.332037,-42.4610442,-0.0730864
1526.334505,-42.9014255,-0.0745258
1526.336974,-42.8849735,-0.0792901
1526.339442,-43.4251153,-0.0791312
1526.341911,-43.7401945,-0.0718786
1526.34438,-43.9742327,-0.0663263
1526.346848,-43.831073,-0.0789368
1526.349317,-44.1507231,-0.0616781
1526.351786,-45.2443209,-0.0670674
1526.354254,-45.8407328,-0.0731362
1526.356723,-45.8123618,-0.0718531
1526.359191,-45.8915852,-0.0622421
1526.36166,-45.9173173,-0.0638604
1526.364129,-45.7070988,-0.0689252
1526.366597,-46.4658564,-0.0752047
1526.369066,-47.6248079,-0.0703719
1526.371535,-47.0594821,-0.0641745
1526.374003,-45.9444861,-0.0718705
1526.376472,-46.1196477,-0.0730158
1526.378941,-46.1110238,-0.079737
1526.381409,-46.6886642,-0.0711201
1526.383878,-48.5339395,-0.0629069
1526.386346,-48.1611855,-0.0633188
1526.388815,-47.2617736,-0.0685323
1526.391284,-47.2448665,-0.0824959
1526.393752,-47.2885866,-0.0792784
1526.396221,-47.3507225,-0.0770768
1526.39869,-47.1862755,-0.0822634
1526.401158,-48.1025912,-0.0815567
1526.403627,-47.5713196,-0.0659278
1526.406096,-45.9789682,-0.0807678
1526.408564,-45.8171518,-0.0817852
1526.411033,-45.3700308,-0.0843574
1526.413501,-44.8414504,-0.0829951
1526.41597,-45.6065119,-0.0754079
1526.418439,-45.1118826,-0.079423
1526.420907,-44.5616295,-0.0745815
1526.423376,-44.7506879,-0.0778497
1526.425845,-44.221719,-0.0728281
1526.428313,-44.485124,-0.0755098
1526.430782,-44.1138464,-0.0816946
1526.433251,-45.0415065,-0.0753537
1526.435719,-45.5958485,-0.0793989
1526.438188,-45.4270237,-0.0753679
1526.440656,-45.8821225,-0.0778668
1526.443125,-46.5654979,-0.0718445
1526.445594,-47.3824053,-0.0739319
1526.448062,-48.2924789,-0.0804018
1526.450531,-48.4734143,-0.0738807
1526.453,-47.6961933,-0.0791058
1526.455468,-48.2363821,-0.0864522
1526.457937,-48.8042701,-0.0929878
1526.460406,-49.7550159,-0.0967292
1526.462874,-49.7333626,-0.085613
1526.465343,-49.172846,-0.0775846
1526.467811,-49.5817292,-0.0774379
1526.47028,-49.9412409,-0.0862733
1526.472749,-49.825483,-0.0873154
1526.475217,-49.0912559,-0.0901517
1526.477686,-49.3958377,-0.0850985
1526.480155,-49.1324259,-0.0862176
1526.482623,-48.7990183,-0.0953212
1526.485092,-48.5193645,-0.0942396
1526.487561,-48.5146465,-0.0865126
1526.490029,-48.6170453,-0.0951538
1526.492498,-49.3633459,-0.0968203
1526.494966,-48.4221903,-0.0960667
1526.497435,-49.1678026,-0.0988308
1526.499904,-48.474065,-0.0901965
1526.502372,-47.2624931,-0.0977099
1526.504841,-49.7614801,-0.1072448
1526.50731,-47.3406073,-0.10344
1526.509778,-48.6093501,-0.1114887
1526.512247,-48.1974934,-0.0994258
1526.514715,-46.9800884,-0.1047442
1526.517184,-47.4532098,-0.1135282
1526.519653,-46.2993684,-0.0993714
1526.522121,-46.057359,-0.099522
1526.52459,-46.2362589,-0.1142511
1526.527059,-45.9205963,-0.1100914
1526.529527,-45.7917031,-0.0982301
1526.531996,-45.4179401,-0.1036454
1526.534465,-45.1520494,-0.1016969
1526.536933,-45.257272,-0.1068263
1526.539402,-44.4133294,-0.1050179
1526.54187,-44.1371801,-0.0907409
1526.544339,-43.7465663,-0.1012641
1526.546808,-43.8737685,-0.1029855
1526.549276,-42.8803014,-0.1126605
1526.551745,-42.8887348,-0.1144246
1526.554214,-41.998636,-0.105731
1526.556682,-41.9176283,-0.1063715
1526.559151,-41.9913362,-0.1085545
1526.56162,-41.8862188,-0.1040757
1526.564088,-41.7533903,-0.1019193
1526.566557,-42.2052774,-0.1054654
1526.569025,-42.475183,-0.1056615
1526.571494,-42.0705252,-0.1064774
1526.573963,-41.8962666,-0.1053629
1526.576431,-41.8270294,-0.1061299
1526.5789,-41.9463533,-0.1068413
1526.581369,-42.3054098,-0.1081169
1526.583837,-42.3238071,-0.118882
1526.586306,-43.1621994,-0.1187949
1526.588775,-43.5370665,-0.1186125
1526.591243,-43.9281315,-0.1162917
1526.593712,-43.9981664,-0.1164161
1526.59618,-44.4508164,-0.1125355
1526.598649,-44.9208514,-0.1099264
1526.601118,-44.857302,-0.1141199
1526.603586,-45.6150198,-0.1180683
1526.606055,-45.8641996,-0.1075428
1526.608524,-46.5895583,-0.1099322
1526.610992,-46.9186593,-0.115888
1526.613461,-46.3698144,-0.1210573
1526.61593,-44.7676129,-0.1093887
1526.618398,-44.5594797,-0.114485
1526.620867,-44.1344976,-0.1174895
1526.623335,-44.4575488,-0.1160835
1526.625804,-42.9566721,-0.1171201
1526.628273,-43.418272,-0.1231048
1526.630741,-42.1203148,-0.1260487
1526.63321,-41.7610376,-0.1215265
1526.635679,-41.6771483,-0.1225005
1526.638147,-40.9565782,-0.1110203
1526.640616,-40.6106658,-0.1260271
1526.643084,-41.5740022,-0.1220672
1526.645553,-41.3269416,-0.1140294
1526.648022,-41.471044,-0.1085978
1526.65049,-42.2387918,-0.1191299
1526.652959,-42.7019652,-0.1149198
1526.655428,-43.431166,-0.125721
1526.657896,-43.9360758,-0.119831
1526.660365,-44.6361402,-0.1203905
1526.662834,-45.6264587,-0.1169457
1526.665302,-45.8737219,-0.1105731
1526.667771,-46.6953391,-0.1174346
1526.670239,-47.9265158,-0.1212345
1526.672708,-47.0993368,-0.1171088
1526.675177,-47.1348761,-0.1097157
1526.677645,-47.4258885,-0.1164673
1526.680114,-46.6956639,-0.1213022
1526.682583,-46.2296192,-0.1199579
1526.685051,-46.5106529,-0.1056088
1526.68752,-45.8265517,-0.1221528
1526.689989,-45.4053504,-0.1235396
1526.692457,-44.4738652,-0.1115406
1526.694926,-44.7782723,-0.1103007
1526.697394,-44.3415519,-0.1077539
1526.699863,-44.127542,-0.1021156
1526.702332,-43.3013442,-0.1157827
1526.7048,-43.3399118,-0.1169512
1526.707269,-42.1853376,-0.1208295
1526.709738,-40.0903475,-0.112289
1526.712206,-38.7722967,-0.1082679
1526.714675,-38.233531,-0.0959469
1526.717144,-37.907901,-0.1108685
1526.719612,-36.8043116,-0.1140175
1526.722081,-36.3514628,-0.1197951
1526.724549,-35.6974691,-0.1083578
1526.727018,-34.9115299,-0.1123957
1526.729487,-34.4309653,-0.1196492
1526.731955,-33.9731327,-0.109928
1526.734424,-34.1246266,-0.1153194
1526.736893,-34.1853619,-0.1068634
1526.739361,-34.4097998,-0.1137242
1526.74183,-35.0123774,-0.1090271
1526.744299,-35.9725318,-0.1023158
1526.746767,-36.9672958,-0.1126078
1526.749236,-38.305585,-0.1044646
1526.751704,-40.346061,-0.1100301
1526.754173,-40.2790254,-0.1120393
1526.756642,-38.0635604,-0.115542
1526.75911,-35.2326961,-0.1093784
1526.761579,-32.2533006,-0.110142
1526.764048,-29.6932094,-0.1197109
1526.766516,-27.538962,-0.1189734
1526.768985,-25.6357216,-0.1235503
1526.771454,-24.0065484,-0.1375168
1526.773922,-22.4740297,-0.1501501
1526.776391,-21.0651454,-0.1610806
1526.778859,-19.8600771,-0.1660054
1526.781328,-18.744206,-0.1834413
1526.783797,-17.7116656,-0.2189433
1526.786265,-16.7689366,-0.2393888
1526.788734,-15.9278627,-0.2460881
1526.791203,-15.143561,-0.2835377
1526.793671,-14.386501,-0.3043912
1526.79614,-13.735264,-0.3416461
1526.798608,-13.1223755,-0.377957
1526.801077,-12.5445839,-0.4111392
1526.803546,-12.020662,-0.4488625
1526.806014,-11.5501105,-0.4873313
1526.808483,-11.1378986,-0.5221205
1526.810952,-10.7161922,-0.568481
1526.81342,-10.3676648,-0.6199175
1526.815889,-10.0568096,-0.6437366
1526.818358,-9.8196316,-0.6690305
1526.820826,-9.5664176,-0.7027734
1526.823295,-9.3469133,-0.7400611
1526.825763,-9.1295616,-0.7677594
1526.828232,-9.0002959,-0.7941538
1526.830701,-8.890397,-0.8016475
1526.833169,-8.7956861,-0.8238798
1526.835638,-8.7410839,-0.8375298
1526.838107,-8.6771406,-0.8421385
1526.840575,-8.6617859,-0.8470248
1526.843044,-8.682886,-0.8373209
1526.845513,-8.7036206,-0.8227536
1526.847981,-8.7920941,-0.8074622
1526.85045,-8.8873678,-0.7973844
1526.852918,-9.0021583,-0.773279
1526.855387,-9.1333278,-0.7580295
1526.857856,-9.3156628,-0.7262274
1526.860324,-9.5293256,-0.7039385
1526.862793,-9.7476698,-0.6608187
1526.865262,-9.976511,-0.6251232
1526.86773,-10.251922,-0.6019832
1526.870199,-10.5675222,-0.5566694
1526.872668,-10.9170889,-0.5176915
1526.875136,-11.3263513,-0.4952169
1526.877605,-11.7436509,-0.4586732
1526.880073,-12.1788795,-0.4115669
1526.882542,-12.662275,-0.3791912
1526.885011,-13.221887,-0.3469987
1526.887479,-13.7723939,-0.3136328
1526.889948,-14.3661238,-0.2846783
1526.892417,-15.033137,-0.2739127
1526.894885,-15.7552835,-0.2535597
1526.897354,-16.4733356,-0.2261623
1526.899823,-17.2517747,-0.1990126
1526.902291,-18.1036276,-0.1826168
1526.90476,-18.979886,-0.1671656
1526.907228,-19.8741525,-0.1597662
1526.909697,-20.9028905,-0.159176
1526.912166,-21.9716649,-0.1346847
1526.914634,-23.0780484,-0.119666
1526.917103,-24.208399,-0.124567
1526.919572,-25.4436161,-0.1294958
1526.92204,-26.724363,-0.1138759
1526.924509,-28.0189572,-0.1162859
1526.926978,-29.4449382,-0.0992248
1526.929446,-30.9853006,-0.0962301
1526.931915,-32.1472369,-0.1057512
1526.934383,-33.7019773,-0.0961256
1526.936852,-35.1086919,-0.1125339
1526.939321,-36.3192745,-0.1063651
1526.941789,-37.7596075,-0.1052138
1526.944258,-39.3552388,-0.1122437
1526.946727,-40.5069494,-0.1066213
1526.949195,-41.6227304,-0.0943751
1526.951664,-42.4851735,-0.0935088
1526.954132,-43.7607971,-0.0935931
1526.956601,-44.9084274,-0.097666
1526.95907,-46.3215944,-0.1068427
1526.961538,-47.6223591,-0.1000113
1526.964007,-47.01601,-0.0960141
1526.966476,-47.0260023,-0.1015743
1526.968944,-47.2757134,-0.0944508
1526.971413,-46.4580311,-0.091964
1526.973882,-45.0051888,-0.0991074
1526.97635,-43.8202505,-0.1034072
1526.978819,-43.6533057,-0.1051346
1526.981287,-42.5639377,-0.0985757
1526.983756,-41.5853885,-0.1032799
1526.986225,-41.4067932,-0.1097012
1526.988693,-41.1822943,-0.1012212
1526.991162,-41.7652045,-0.0907132
1526.993631,-42.5581342,-0.102317
1526.996099,-42.7740237,-0.1004991
1526.998568,-43.1959585,-0.0970913
1527.001037,-44.943561,-0.1001541
1527.003505,-46.0516314,-0.0849296
1527.005974,-46.0084841,-0.0961531
1527.008442,-52.0585265,-0.0901223
1527.010911,-53.053707,-0.0869641
1527.01338,-52.6849451,-0.0843703
1527.015848,-50.4582866,-0.0967077
1527.018317,-48.5467041,-0.0954295
1527.020786,-46.9621791,-0.0861177
1527.023254,-46.2849662,-0.1082074
1527.025723,-43.9020433,-0.0945088
1527.028192,-42.0744652,-0.0907995
1527.03066,-42.0382462,-0.0860974
1527.033129,-41.0692887,-0.0976222
1527.035597,-40.611773,-0.0889223
1527.038066,-40.7110375,-0.0813136
1527.040535,-40.4987136,-0.0853532
1527.043003,-40.9050264,-0.0872849
1527.045472,-40.6275499,-0.0810422
1527.047941,-40.5379505,-0.0766336
1527.050409,-41.2280218,-0.0770018
1527.052878,-42.1588664,-0.0845562
1527.055347,-43.0150297,-0.084633
1527.057815,-43.9103052,-0.0819774
1527.060284,-44.7420537,-0.0920054
1527.062752,-47.6441832,-0.0924805
1527.065221,-50.502294,-0.0908857
1527.06769,-53.256273,-0.0866382
1527.070158,-54.7986201,-0.0841074
1527.072627,-53.4347067,-0.0936888
1527.075096,-50.5958861,-0.0891732
1527.077564,-48.6684195,-0.0866829
1527.080033,-47.2457949,-0.0940763
1527.082501,-45.361069,-0.0909253
1527.08497,-45.670083,-0.0945919
1527.087439,-44.9402185,-0.0873031
1527.089907,-44.1405831,-0.0857813
1527.092376,-44.8363917,-0.0815023
1527.094845,-44.8338378,-0.0865485
1527.097313,-45.9821386,-0.0988108
1527.099782,-46.1063361,-0.0909311
1527.102251,-47.8038555,-0.0911091
1527.104719,-48.7727183,-0.0774273
1527.107188,-48.5857597,-0.0849742
1527.109656,-48.4052564,-0.0923938
1527.112125,-46.9885669,-0.0897148
1527.114594,-43.9438124,-0.0879732
1527.117062,-43.7608985,-0.0868583
1527.119531,-40.4339518,-0.0971383
1527.122,-39.3493248,-0.0840657
1527.124468,-38.2419866,-0.0851047
1527.126937,-36.9542317,-0.0764233
1527.129406,-36.0982473,-0.0930408
1527.131874,-35.5348195,-0.1030487
1527.134343,-35.263025,-0.0933087
1527.136811,-35.0295197,-0.0968493
1527.13928,-35.114416,-0.1102913
1527.141749,-35.494392,-0.0990697
1527.144217,-36.4483824,-0.0968614
1527.146686,-37.3247339,-0.0888946
1527.149155,-38.3541083,-0.0957838
1527.151623,-39.5773612,-0.0983885
1527.154092,-39.1757628,-0.0898912
1527.156561,-36.5508113,-0.0882119
1527.159029,-33.3623499,-0.0934405
1527.161498,-30.5234951,-0.0990498
1527.163966,-28.2457785,-0.0978981
1527.166435,-26.1618673,-0.0934227
1527.168904,-24.2191288,-0.104459
1527.171372,-22.5428899,-0.1203226
1527.173841,-21.1060204,-0.1228354
1527.17631,-19.7496279,-0.1380844
1527.178778,-18.5196029,-0.1565385
1527.181247,-17.4136981,-0.1699577
1527.183716,-16.3649166,-0.204441
1527.186184,-15.4062951,-0.2341136
1527.188653,-14.5438034,-0.2734931
1527.191121,-13.7345264,-0.3054589
1527.19359,-12.9859318,-0.3433741
1527.196059,-12.2958862,-0.395311
1527.198527,-11.66802,-0.4363344
1527.200996,-11.1043849,-0.4962462
1527.203465,-10.5827452,-0.5481914
