# ------------------------------------------------------------------------
# NASA-GSFC Planetary Spectrum Generator (PSG, Villanueva et al. 2018, 2022)
# Atmospheric transmittance spectrum synthesized with PUMAS
# Synthesized on Wed Jul 17 04:30:35 2024
# Spectral unit: Wavelength [um]
# ------------------------------------------------------------------------
# Wave/freq Total C2H2
1.511679000e+00 9.99995e-01 9.99995e-01
1.511680000e+00 9.99995e-01 9.99995e-01
1.511681000e+00 9.99995e-01 9.99995e-01
1.511682000e+00 9.99995e-01 9.99995e-01
1.511683000e+00 9.99995e-01 9.99995e-01
1.511684000e+00 9.99994e-01 9.99994e-01
1.511685000e+00 9.99994e-01 9.99994e-01
1.511686000e+00 9.99994e-01 9.99994e-01
1.511687000e+00 9.99994e-01 9.99994e-01
1.511688000e+00 9.99993e-01 9.99993e-01
1.511689000e+00 9.99993e-01 9.99993e-01
1.511690000e+00 9.99993e-01 9.99993e-01
1.511691000e+00 9.99992e-01 9.99992e-01
1.511692000e+00 9.99992e-01 9.99992e-01
1.511693000e+00 9.99992e-01 9.99992e-01
1.511694000e+00 9.99991e-01 9.99991e-01
1.511695000e+00 9.99991e-01 9.99991e-01
1.511696000e+00 9.99990e-01 9.99990e-01
1.511697000e+00 9.99990e-01 9.99990e-01
1.511698000e+00 9.99989e-01 9.99989e-01
1.511699000e+00 9.99988e-01 9.99988e-01
1.511700000e+00 9.99988e-01 9.99988e-01
1.511701000e+00 9.99987e-01 9.99987e-01
1.511702000e+00 9.99986e-01 9.99986e-01
1.511703000e+00 9.99985e-01 9.99985e-01
1.511704000e+00 9.99984e-01 9.99984e-01
1.511705000e+00 9.99983e-01 9.99983e-01
1.511706000e+00 9.99982e-01 9.99982e-01
1.511707000e+00 9.99981e-01 9.99981e-01
1.511708000e+00 9.99979e-01 9.99979e-01
1.511709000e+00 9.99977e-01 9.99977e-01
1.511710000e+00 9.99975e-01 9.99975e-01
1.511711000e+00 9.99973e-01 9.99973e-01
1.511712000e+00 9.99971e-01 9.99971e-01
1.511713000e+00 9.99968e-01 9.99968e-01
1.511714000e+00 9.99965e-01 9.99965e-01
1.511715000e+00 9.99961e-01 9.99961e-01
1.511716000e+00 9.99957e-01 9.99957e-01
1.511717000e+00 9.99953e-01 9.99953e-01
1.511718000e+00 9.99947e-01 9.99947e-01
1.511719000e+00 9.99941e-01 9.99941e-01
1.511720000e+00 9.99935e-01 9.99935e-01
1.511721000e+00 9.99927e-01 9.99927e-01
1.511722000e+00 9.99918e-01 9.99918e-01
1.511723000e+00 9.99908e-01 9.99908e-01
1.511724000e+00 9.99897e-01 9.99897e-01
1.511725000e+00 9.99886e-01 9.99886e-01
1.511726000e+00 9.99874e-01 9.99874e-01
1.511727000e+00 9.99862e-01 9.99862e-01
1.511728000e+00 9.99853e-01 9.99853e-01
1.511729000e+00 9.99846e-01 9.99846e-01
1.511730000e+00 9.99843e-01 9.99843e-01
1.511731000e+00 9.99845e-01 9.99845e-01
1.511732000e+00 9.99851e-01 9.99851e-01
1.511733000e+00 9.99860e-01 9.99860e-01
1.511734000e+00 9.99871e-01 9.99871e-01
1.511735000e+00 9.99883e-01 9.99883e-01
1.511736000e+00 9.99894e-01 9.99894e-01
1.511737000e+00 9.99905e-01 9.99905e-01
1.511738000e+00 9.99915e-01 9.99915e-01
1.511739000e+00 9.99925e-01 9.99925e-01
1.511740000e+00 9.99933e-01 9.99933e-01
1.511741000e+00 9.99940e-01 9.99940e-01
1.511742000e+00 9.99946e-01 9.99946e-01
1.511743000e+00 9.99951e-01 9.99951e-01
1.511744000e+00 9.99956e-01 9.99956e-01
1.511745000e+00 9.99960e-01 9.99960e-01
1.511746000e+00 9.99964e-01 9.99964e-01
1.511747000e+00 9.99967e-01 9.99967e-01
1.511748000e+00 9.99970e-01 9.99970e-01
1.511749000e+00 9.99973e-01 9.99973e-01
1.511750000e+00 9.99975e-01 9.99975e-01
1.511751000e+00 9.99977e-01 9.99977e-01
1.511752000e+00 9.99979e-01 9.99979e-01
1.511753000e+00 9.99980e-01 9.99980e-01
1.511754000e+00 9.99982e-01 9.99982e-01
1.511755000e+00 9.99983e-01 9.99983e-01
1.511756000e+00 9.99984e-01 9.99984e-01
1.511757000e+00 9.99985e-01 9.99985e-01
1.511758000e+00 9.99986e-01 9.99986e-01
1.511759000e+00 9.99987e-01 9.99987e-01
1.511760000e+00 9.99988e-01 9.99988e-01
1.511761000e+00 9.99988e-01 9.99988e-01
1.511762000e+00 9.99989e-01 9.99989e-01
1.511763000e+00 9.99990e-01 9.99990e-01
1.511764000e+00 9.99990e-01 9.99990e-01
1.511765000e+00 9.99991e-01 9.99991e-01
1.511766000e+00 9.99991e-01 9.99991e-01
1.511767000e+00 9.99991e-01 9.99991e-01
1.511768000e+00 9.99992e-01 9.99992e-01
1.511769000e+00 9.99992e-01 9.99992e-01
1.511770000e+00 9.99993e-01 9.99993e-01
1.511771000e+00 9.99993e-01 9.99993e-01
1.511772000e+00 9.99993e-01 9.99993e-01
1.511773000e+00 9.99994e-01 9.99994e-01
1.511774000e+00 9.99994e-01 9.99994e-01
1.511775000e+00 9.99994e-01 9.99994e-01
1.511776000e+00 9.99994e-01 9.99994e-01
1.511777000e+00 9.99995e-01 9.99995e-01
1.511778000e+00 9.99995e-01 9.99995e-01
1.511779000e+00 9.99995e-01 9.99995e-01
1.511780000e+00 9.99995e-01 9.99995e-01
1.511781000e+00 9.99995e-01 9.99995e-01
1.511782000e+00 9.99995e-01 9.99995e-01
1.511783000e+00 9.99996e-01 9.99996e-01
1.511784000e+00 9.99996e-01 9.99996e-01
1.511785000e+00 9.99996e-01 9.99996e-01
1.511786000e+00 9.99996e-01 9.99996e-01
1.511787000e+00 9.99996e-01 9.99996e-01
1.511788000e+00 9.99996e-01 9.99996e-01
1.511789000e+00 9.99996e-01 9.99996e-01
1.511790000e+00 9.99996e-01 9.99996e-01
1.511791000e+00 9.99997e-01 9.99997e-01
1.511792000e+00 9.99997e-01 9.99997e-01
1.511793000e+00 9.99997e-01 9.99997e-01
1.511794000e+00 9.99997e-01 9.99997e-01
1.511795000e+00 9.99997e-01 9.99997e-01
1.511796000e+00 9.99997e-01 9.99997e-01
1.511797000e+00 9.99997e-01 9.99997e-01
1.511798000e+00 9.99997e-01 9.99997e-01
1.511799000e+00 9.99997e-01 9.99997e-01
1.511800000e+00 9.99997e-01 9.99997e-01
1.511801000e+00 9.99997e-01 9.99997e-01
1.511802000e+00 9.99997e-01 9.99997e-01
1.511803000e+00 9.99997e-01 9.99997e-01
1.511804000e+00 9.99998e-01 9.99998e-01
1.511805000e+00 9.99998e-01 9.99998e-01
1.511806000e+00 9.99998e-01 9.99998e-01
1.511807000e+00 9.99998e-01 9.99998e-01
1.511808000e+00 9.99998e-01 9.99998e-01
1.511809000e+00 9.99998e-01 9.99998e-01
1.511810000e+00 9.99998e-01 9.99998e-01
1.511811000e+00 9.99998e-01 9.99998e-01
1.511812000e+00 9.99998e-01 9.99998e-01
1.511813000e+00 9.99998e-01 9.99998e-01
1.511814000e+00 9.99998e-01 9.99998e-01
1.511815000e+00 9.99998e-01 9.99998e-01
1.511816000e+00 9.99998e-01 9.99998e-01
1.511817000e+00 9.99998e-01 9.99998e-01
1.511818000e+00 9.99998e-01 9.99998e-01
1.511819000e+00 9.99998e-01 9.99998e-01
1.511820000e+00 9.99998e-01 9.99998e-01
1.511821000e+00 9.99998e-01 9.99998e-01
1.511822000e+00 9.99998e-01 9.99998e-01
1.511823000e+00 9.99998e-01 9.99998e-01
1.511824000e+00 9.99998e-01 9.99998e-01
1.511825000e+00 9.99998e-01 9.99998e-01
1.511826000e+00 9.99998e-01 9.99998e-01
1.511827000e+00 9.99998e-01 9.99998e-01
1.511828000e+00 9.99998e-01 9.99998e-01
1.511829000e+00 9.99998e-01 9.99998e-01
1.511830000e+00 9.99998e-01 9.99998e-01
1.511831000e+00 9.99999e-01 9.99999e-01
1.511832000e+00 9.99999e-01 9.99999e-01
1.511833000e+00 9.99999e-01 9.99999e-01
1.511834000e+00 9.99999e-01 9.99999e-01
1.511835000e+00 9.99999e-01 9.99999e-01
1.511836000e+00 9.99999e-01 9.99999e-01
1.511837000e+00 9.99999e-01 9.99999e-01
1.511838000e+00 9.99999e-01 9.99999e-01
1.511839000e+00 9.99999e-01 9.99999e-01
1.511840000e+00 9.99999e-01 9.99999e-01
1.511841000e+00 9.99999e-01 9.99999e-01
1.511842000e+00 9.99999e-01 9.99999e-01
1.511843000e+00 9.99999e-01 9.99999e-01
1.511844000e+00 9.99999e-01 9.99999e-01
1.511845000e+00 9.99999e-01 9.99999e-01
1.511846000e+00 9.99999e-01 9.99999e-01
1.511847000e+00 9.99999e-01 9.99999e-01
1.511848000e+00 9.99999e-01 9.99999e-01
1.511849000e+00 9.99999e-01 9.99999e-01
1.511850000e+00 9.99999e-01 9.99999e-01
1.511851000e+00 9.99999e-01 9.99999e-01
1.511852000e+00 9.99999e-01 9.99999e-01
1.511853000e+00 9.99999e-01 9.99999e-01
1.511854000e+00 9.99999e-01 9.99999e-01
1.511855000e+00 9.99999e-01 9.99999e-01
1.511856000e+00 9.99999e-01 9.99999e-01
1.511857000e+00 9.99999e-01 9.99999e-01
1.511858000e+00 9.99999e-01 9.99999e-01
1.511859000e+00 9.99999e-01 9.99999e-01
1.511860000e+00 9.99999e-01 9.99999e-01
1.511861000e+00 9.99999e-01 9.99999e-01
1.511862000e+00 9.99999e-01 9.99999e-01
1.511863000e+00 9.99999e-01 9.99999e-01
1.511864000e+00 9.99999e-01 9.99999e-01
1.511865000e+00 9.99999e-01 9.99999e-01
1.511866000e+00 9.99999e-01 9.99999e-01
1.511867000e+00 9.99999e-01 9.99999e-01
1.511868000e+00 9.99999e-01 9.99999e-01
1.511869000e+00 9.99999e-01 9.99999e-01
1.511870000e+00 9.99999e-01 9.99999e-01
1.511871000e+00 9.99999e-01 9.99999e-01
1.511872000e+00 9.99999e-01 9.99999e-01
1.511873000e+00 9.99999e-01 9.99999e-01
1.511874000e+00 9.99999e-01 9.99999e-01
1.511875000e+00 9.99999e-01 9.99999e-01
1.511876000e+00 9.99999e-01 9.99999e-01
1.511877000e+00 9.99999e-01 9.99999e-01
1.511878000e+00 9.99999e-01 9.99999e-01
1.511879000e+00 9.99999e-01 9.99999e-01
1.511880000e+00 9.99999e-01 9.99999e-01
1.511881000e+00 9.99999e-01 9.99999e-01
1.511882000e+00 9.99999e-01 9.99999e-01
1.511883000e+00 9.99999e-01 9.99999e-01
1.511884000e+00 9.99999e-01 9.99999e-01
1.511885000e+00 9.99999e-01 9.99999e-01
1.511886000e+00 9.99999e-01 9.99999e-01
1.511887000e+00 9.99999e-01 9.99999e-01
1.511888000e+00 9.99999e-01 9.99999e-01
1.511889000e+00 9.99999e-01 9.99999e-01
1.511890000e+00 9.99999e-01 9.99999e-01
1.511891000e+00 9.99999e-01 9.99999e-01
1.511892000e+00 9.99999e-01 9.99999e-01
1.511893000e+00 9.99999e-01 9.99999e-01
1.511894000e+00 9.99999e-01 9.99999e-01
1.511895000e+00 9.99999e-01 9.99999e-01
1.511896000e+00 9.99999e-01 9.99999e-01
1.511897000e+00 9.99999e-01 9.99999e-01
1.511898000e+00 9.99999e-01 9.99999e-01
1.511899000e+00 9.99999e-01 9.99999e-01
1.511900000e+00 9.99999e-01 9.99999e-01
1.511901000e+00 9.99999e-01 9.99999e-01
1.511902000e+00 9.99999e-01 9.99999e-01
1.511903000e+00 9.99999e-01 9.99999e-01
1.511904000e+00 9.99999e-01 9.99999e-01
1.511905000e+00 9.99999e-01 9.99999e-01
1.511906000e+00 9.99999e-01 9.99999e-01
1.511907000e+00 9.99999e-01 9.99999e-01
1.511908000e+00 9.99999e-01 9.99999e-01
1.511909000e+00 9.99999e-01 9.99999e-01
1.511910000e+00 9.99999e-01 9.99999e-01
1.511911000e+00 9.99999e-01 9.99999e-01
1.511912000e+00 9.99999e-01 9.99999e-01
1.511913000e+00 9.99999e-01 9.99999e-01
1.511914000e+00 9.99999e-01 9.99999e-01
1.511915000e+00 9.99999e-01 9.99999e-01
1.511916000e+00 9.99999e-01 9.99999e-01
1.511917000e+00 9.99999e-01 9.99999e-01
1.511918000e+00 9.99999e-01 9.99999e-01
1.511919000e+00 9.99999e-01 9.99999e-01
1.511920000e+00 9.99999e-01 9.99999e-01
1.511921000e+00 9.99999e-01 9.99999e-01
1.511922000e+00 9.99999e-01 9.99999e-01
1.511923000e+00 9.99999e-01 9.99999e-01
1.511924000e+00 9.99999e-01 9.99999e-01
1.511925000e+00 9.99999e-01 9.99999e-01
1.511926000e+00 9.99999e-01 9.99999e-01
1.511927000e+00 9.99999e-01 9.99999e-01
1.511928000e+00 9.99999e-01 9.99999e-01
1.511929000e+00 9.99999e-01 9.99999e-01
1.511930000e+00 9.99999e-01 9.99999e-01
1.511931000e+00 9.99999e-01 9.99999e-01
1.511932000e+00 9.99999e-01 9.99999e-01
1.511933000e+00 9.99999e-01 9.99999e-01
1.511934000e+00 9.99999e-01 9.99999e-01
1.511935000e+00 9.99999e-01 9.99999e-01
1.511936000e+00 9.99999e-01 9.99999e-01
1.511937000e+00 9.99999e-01 9.99999e-01
1.511938000e+00 9.99999e-01 9.99999e-01
1.511939000e+00 9.99999e-01 9.99999e-01
1.511940000e+00 9.99999e-01 9.99999e-01
1.511941000e+00 9.99999e-01 9.99999e-01
1.511942000e+00 9.99999e-01 9.99999e-01
1.511943000e+00 9.99999e-01 9.99999e-01
1.511944000e+00 9.99999e-01 9.99999e-01
1.511945000e+00 9.99999e-01 9.99999e-01
1.511946000e+00 9.99999e-01 9.99999e-01
1.511947000e+00 9.99999e-01 9.99999e-01
1.511948000e+00 9.99999e-01 9.99999e-01
1.511949000e+00 9.99999e-01 9.99999e-01
1.511950000e+00 9.99999e-01 9.99999e-01
1.511951000e+00 9.99999e-01 9.99999e-01
1.511952000e+00 9.99999e-01 9.99999e-01
1.511953000e+00 9.99999e-01 9.99999e-01
1.511954000e+00 9.99999e-01 9.99999e-01
1.511955000e+00 9.99999e-01 9.99999e-01
1.511956000e+00 9.99999e-01 9.99999e-01
1.511957000e+00 9.99999e-01 9.99999e-01
1.511958000e+00 9.99999e-01 9.99999e-01
1.511959000e+00 9.99999e-01 9.99999e-01
1.511960000e+00 9.99999e-01 9.99999e-01
1.511961000e+00 9.99999e-01 9.99999e-01
1.511962000e+00 9.99999e-01 9.99999e-01
1.511963000e+00 9.99999e-01 9.99999e-01
1.511964000e+00 9.99999e-01 9.99999e-01
1.511965000e+00 9.99999e-01 9.99999e-01
1.511966000e+00 9.99999e-01 9.99999e-01
1.511967000e+00 9.99999e-01 9.99999e-01
1.511968000e+00 9.99999e-01 9.99999e-01
1.511969000e+00 9.99999e-01 9.99999e-01
1.511970000e+00 9.99999e-01 9.99999e-01
1.511971000e+00 9.99999e-01 9.99999e-01
1.511972000e+00 9.99999e-01 9.99999e-01
1.511973000e+00 9.99999e-01 9.99999e-01
1.511974000e+00 9.99999e-01 9.99999e-01
1.511975000e+00 9.99999e-01 9.99999e-01
1.511976000e+00 9.99999e-01 9.99999e-01
1.511977000e+00 9.99999e-01 9.99999e-01
1.511978000e+00 9.99999e-01 9.99999e-01
1.511979000e+00 9.99999e-01 9.99999e-01
1.511980000e+00 9.99999e-01 9.99999e-01
1.511981000e+00 9.99999e-01 9.99999e-01
1.511982000e+00 9.99999e-01 9.99999e-01
1.511983000e+00 9.99999e-01 9.99999e-01
1.511984000e+00 9.99999e-01 9.99999e-01
1.511985000e+00 9.99999e-01 9.99999e-01
1.511986000e+00 9.99999e-01 9.99999e-01
1.511987000e+00 9.99999e-01 9.99999e-01
1.511988000e+00 9.99999e-01 9.99999e-01
1.511989000e+00 9.99999e-01 9.99999e-01
1.511990000e+00 9.99999e-01 9.99999e-01
1.511991000e+00 9.99999e-01 9.99999e-01
1.511992000e+00 9.99999e-01 9.99999e-01
1.511993000e+00 9.99999e-01 9.99999e-01
1.511994000e+00 9.99999e-01 9.99999e-01
1.511995000e+00 9.99999e-01 9.99999e-01
1.511996000e+00 9.99999e-01 9.99999e-01
1.511997000e+00 9.99999e-01 9.99999e-01
1.511998000e+00 9.99999e-01 9.99999e-01
1.511999000e+00 9.99999e-01 9.99999e-01
1.512000000e+00 9.99999e-01 9.99999e-01
1.512001000e+00 9.99999e-01 9.99999e-01
1.512002000e+00 9.99999e-01 9.99999e-01
1.512003000e+00 9.99999e-01 9.99999e-01
1.512004000e+00 9.99999e-01 9.99999e-01
1.512005000e+00 9.99999e-01 9.99999e-01
1.512006000e+00 9.99999e-01 9.99999e-01
1.512007000e+00 9.99999e-01 9.99999e-01
1.512008000e+00 9.99999e-01 9.99999e-01
1.512009000e+00 9.99999e-01 9.99999e-01
1.512010000e+00 9.99999e-01 9.99999e-01
1.512011000e+00 9.99999e-01 9.99999e-01
1.512012000e+00 9.99999e-01 9.99999e-01
1.512013000e+00 9.99999e-01 9.99999e-01
1.512014000e+00 9.99999e-01 9.99999e-01
1.512015000e+00 9.99999e-01 9.99999e-01
1.512016000e+00 9.99998e-01 9.99998e-01
1.512017000e+00 9.99998e-01 9.99998e-01
1.512018000e+00 9.99998e-01 9.99998e-01
1.512019000e+00 9.99998e-01 9.99998e-01
1.512020000e+00 9.99998e-01 9.99998e-01
1.512021000e+00 9.99998e-01 9.99998e-01
1.512022000e+00 9.99998e-01 9.99998e-01
1.512023000e+00 9.99998e-01 9.99998e-01
1.512024000e+00 9.99998e-01 9.99998e-01
1.512025000e+00 9.99998e-01 9.99998e-01
1.512026000e+00 9.99998e-01 9.99998e-01
1.512027000e+00 9.99998e-01 9.99998e-01
1.512028000e+00 9.99998e-01 9.99998e-01
1.512029000e+00 9.99998e-01 9.99998e-01
1.512030000e+00 9.99998e-01 9.99998e-01
1.512031000e+00 9.99998e-01 9.99998e-01
1.512032000e+00 9.99998e-01 9.99998e-01
1.512033000e+00 9.99998e-01 9.99998e-01
1.512034000e+00 9.99998e-01 9.99998e-01
1.512035000e+00 9.99998e-01 9.99998e-01
1.512036000e+00 9.99998e-01 9.99998e-01
1.512037000e+00 9.99997e-01 9.99997e-01
1.512038000e+00 9.99997e-01 9.99997e-01
1.512039000e+00 9.99997e-01 9.99997e-01
1.512040000e+00 9.99997e-01 9.99997e-01
1.512041000e+00 9.99997e-01 9.99997e-01
1.512042000e+00 9.99997e-01 9.99997e-01
1.512043000e+00 9.99997e-01 9.99997e-01
1.512044000e+00 9.99997e-01 9.99997e-01
1.512045000e+00 9.99997e-01 9.99997e-01
1.512046000e+00 9.99997e-01 9.99997e-01
1.512047000e+00 9.99996e-01 9.99996e-01
1.512048000e+00 9.99996e-01 9.99996e-01
1.512049000e+00 9.99996e-01 9.99996e-01
1.512050000e+00 9.99996e-01 9.99996e-01
1.512051000e+00 9.99996e-01 9.99996e-01
1.512052000e+00 9.99996e-01 9.99996e-01
1.512053000e+00 9.99995e-01 9.99995e-01
1.512054000e+00 9.99995e-01 9.99995e-01
1.512055000e+00 9.99995e-01 9.99995e-01
1.512056000e+00 9.99995e-01 9.99995e-01
1.512057000e+00 9.99994e-01 9.99994e-01
1.512058000e+00 9.99994e-01 9.99994e-01
1.512059000e+00 9.99994e-01 9.99994e-01
1.512060000e+00 9.99993e-01 9.99993e-01
1.512061000e+00 9.99993e-01 9.99993e-01
1.512062000e+00 9.99992e-01 9.99992e-01
1.512063000e+00 9.99992e-01 9.99992e-01
1.512064000e+00 9.99991e-01 9.99991e-01
1.512065000e+00 9.99991e-01 9.99991e-01
1.512066000e+00 9.99990e-01 9.99990e-01
1.512067000e+00 9.99989e-01 9.99989e-01
1.512068000e+00 9.99988e-01 9.99988e-01
1.512069000e+00 9.99987e-01 9.99987e-01
1.512070000e+00 9.99986e-01 9.99986e-01
1.512071000e+00 9.99985e-01 9.99985e-01
1.512072000e+00 9.99984e-01 9.99984e-01
1.512073000e+00 9.99982e-01 9.99982e-01
1.512074000e+00 9.99980e-01 9.99980e-01
1.512075000e+00 9.99978e-01 9.99978e-01
1.512076000e+00 9.99976e-01 9.99976e-01
1.512077000e+00 9.99973e-01 9.99973e-01
1.512078000e+00 9.99970e-01 9.99970e-01
1.512079000e+00 9.99967e-01 9.99967e-01
1.512080000e+00 9.99963e-01 9.99963e-01
1.512081000e+00 9.99959e-01 9.99959e-01
1.512082000e+00 9.99954e-01 9.99954e-01
1.512083000e+00 9.99949e-01 9.99949e-01
1.512084000e+00 9.99944e-01 9.99944e-01
1.512085000e+00 9.99940e-01 9.99940e-01
1.512086000e+00 9.99936e-01 9.99936e-01
1.512087000e+00 9.99933e-01 9.99933e-01
1.512088000e+00 9.99932e-01 9.99932e-01
1.512089000e+00 9.99932e-01 9.99932e-01
1.512090000e+00 9.99934e-01 9.99934e-01
1.512091000e+00 9.99938e-01 9.99938e-01
1.512092000e+00 9.99943e-01 9.99943e-01
1.512093000e+00 9.99947e-01 9.99947e-01
1.512094000e+00 9.99952e-01 9.99952e-01
1.512095000e+00 9.99957e-01 9.99957e-01
1.512096000e+00 9.99961e-01 9.99961e-01
1.512097000e+00 9.99965e-01 9.99965e-01
1.512098000e+00 9.99969e-01 9.99969e-01
1.512099000e+00 9.99972e-01 9.99972e-01
1.512100000e+00 9.99975e-01 9.99975e-01
1.512101000e+00 9.99977e-01 9.99977e-01
1.512102000e+00 9.99979e-01 9.99979e-01
1.512103000e+00 9.99981e-01 9.99981e-01
1.512104000e+00 9.99983e-01 9.99983e-01
1.512105000e+00 9.99984e-01 9.99984e-01
1.512106000e+00 9.99986e-01 9.99986e-01
1.512107000e+00 9.99987e-01 9.99987e-01
1.512108000e+00 9.99988e-01 9.99988e-01
1.512109000e+00 9.99989e-01 9.99989e-01
1.512110000e+00 9.99990e-01 9.99990e-01
1.512111000e+00 9.99990e-01 9.99990e-01
1.512112000e+00 9.99991e-01 9.99991e-01
1.512113000e+00 9.99992e-01 9.99992e-01
1.512114000e+00 9.99992e-01 9.99992e-01
1.512115000e+00 9.99993e-01 9.99993e-01
1.512116000e+00 9.99993e-01 9.99993e-01
1.512117000e+00 9.99993e-01 9.99993e-01
1.512118000e+00 9.99994e-01 9.99994e-01
1.512119000e+00 9.99994e-01 9.99994e-01
1.512120000e+00 9.99994e-01 9.99994e-01
1.512121000e+00 9.99995e-01 9.99995e-01
1.512122000e+00 9.99995e-01 9.99995e-01
1.512123000e+00 9.99995e-01 9.99995e-01
1.512124000e+00 9.99995e-01 9.99995e-01
1.512125000e+00 9.99996e-01 9.99996e-01
1.512126000e+00 9.99996e-01 9.99996e-01
1.512127000e+00 9.99996e-01 9.99996e-01
1.512128000e+00 9.99996e-01 9.99996e-01
1.512129000e+00 9.99996e-01 9.99996e-01
1.512130000e+00 9.99996e-01 9.99996e-01
1.512131000e+00 9.99997e-01 9.99997e-01
1.512132000e+00 9.99997e-01 9.99997e-01
1.512133000e+00 9.99997e-01 9.99997e-01
1.512134000e+00 9.99997e-01 9.99997e-01
1.512135000e+00 9.99997e-01 9.99997e-01
1.512136000e+00 9.99997e-01 9.99997e-01
1.512137000e+00 9.99997e-01 9.99997e-01
1.512138000e+00 9.99997e-01 9.99997e-01
1.512139000e+00 9.99997e-01 9.99997e-01
1.512140000e+00 9.99997e-01 9.99997e-01
1.512141000e+00 9.99998e-01 9.99998e-01
1.512142000e+00 9.99998e-01 9.99998e-01
1.512143000e+00 9.99998e-01 9.99998e-01
1.512144000e+00 9.99998e-01 9.99998e-01
1.512145000e+00 9.99998e-01 9.99998e-01
1.512146000e+00 9.99998e-01 9.99998e-01
1.512147000e+00 9.99998e-01 9.99998e-01
1.512148000e+00 9.99998e-01 9.99998e-01
1.512149000e+00 9.99998e-01 9.99998e-01
1.512150000e+00 9.99998e-01 9.99998e-01
1.512151000e+00 9.99998e-01 9.99998e-01
1.512152000e+00 9.99998e-01 9.99998e-01
1.512153000e+00 9.99998e-01 9.99998e-01
1.512154000e+00 9.99998e-01 9.99998e-01
1.512155000e+00 9.99998e-01 9.99998e-01
1.512156000e+00 9.99998e-01 9.99998e-01
1.512157000e+00 9.99998e-01 9.99998e-01
1.512158000e+00 9.99998e-01 9.99998e-01
1.512159000e+00 9.99998e-01 9.99998e-01
1.512160000e+00 9.99998e-01 9.99998e-01
1.512161000e+00 9.99998e-01 9.99998e-01
1.512162000e+00 9.99998e-01 9.99998e-01
1.512163000e+00 9.99998e-01 9.99998e-01
1.512164000e+00 9.99998e-01 9.99998e-01
1.512165000e+00 9.99998e-01 9.99998e-01
1.512166000e+00 9.99999e-01 9.99999e-01
1.512167000e+00 9.99999e-01 9.99999e-01
1.512168000e+00 9.99999e-01 9.99999e-01
1.512169000e+00 9.99999e-01 9.99999e-01
1.512170000e+00 9.99999e-01 9.99999e-01
1.512171000e+00 9.99999e-01 9.99999e-01
1.512172000e+00 9.99999e-01 9.99999e-01
1.512173000e+00 9.99999e-01 9.99999e-01
1.512174000e+00 9.99999e-01 9.99999e-01
1.512175000e+00 9.99999e-01 9.99999e-01
1.512176000e+00 9.99999e-01 9.99999e-01
1.512177000e+00 9.99999e-01 9.99999e-01
1.512178000e+00 9.99999e-01 9.99999e-01
1.512179000e+00 9.99999e-01 9.99999e-01
1.512180000e+00 9.99999e-01 9.99999e-01
1.512181000e+00 9.99999e-01 9.99999e-01
1.512182000e+00 9.99999e-01 9.99999e-01
1.512183000e+00 9.99999e-01 9.99999e-01
1.512184000e+00 9.99999e-01 9.99999e-01
1.512185000e+00 9.99999e-01 9.99999e-01
1.512186000e+00 9.99999e-01 9.99999e-01
1.512187000e+00 9.99999e-01 9.99999e-01
1.512188000e+00 9.99999e-01 9.99999e-01
1.512189000e+00 9.99999e-01 9.99999e-01
1.512190000e+00 9.99999e-01 9.99999e-01
1.512191000e+00 9.99999e-01 9.99999e-01
1.512192000e+00 9.99999e-01 9.99999e-01
1.512193000e+00 9.99999e-01 9.99999e-01
1.512194000e+00 9.99999e-01 9.99999e-01
1.512195000e+00 9.99999e-01 9.99999e-01
1.512196000e+00 9.99999e-01 9.99999e-01
1.512197000e+00 9.99999e-01 9.99999e-01
1.512198000e+00 9.99999e-01 9.99999e-01
1.512199000e+00 9.99999e-01 9.99999e-01
1.512200000e+00 9.99999e-01 9.99999e-01
1.512201000e+00 9.99999e-01 9.99999e-01
1.512202000e+00 9.99999e-01 9.99999e-01
1.512203000e+00 9.99999e-01 9.99999e-01
1.512204000e+00 9.99999e-01 9.99999e-01
1.512205000e+00 9.99999e-01 9.99999e-01
1.512206000e+00 9.99999e-01 9.99999e-01
1.512207000e+00 9.99999e-01 9.99999e-01
1.512208000e+00 9.99999e-01 9.99999e-01
1.512209000e+00 9.99999e-01 9.99999e-01
1.512210000e+00 9.99999e-01 9.99999e-01
1.512211000e+00 9.99999e-01 9.99999e-01
1.512212000e+00 9.99999e-01 9.99999e-01
1.512213000e+00 9.99999e-01 9.99999e-01
1.512214000e+00 9.99999e-01 9.99999e-01
1.512215000e+00 9.99999e-01 9.99999e-01
1.512216000e+00 9.99999e-01 9.99999e-01
1.512217000e+00 9.99999e-01 9.99999e-01
1.512218000e+00 9.99999e-01 9.99999e-01
1.512219000e+00 9.99999e-01 9.99999e-01
1.512220000e+00 9.99999e-01 9.99999e-01
1.512221000e+00 9.99999e-01 9.99999e-01
1.512222000e+00 9.99999e-01 9.99999e-01
1.512223000e+00 9.99999e-01 9.99999e-01
1.512224000e+00 9.99999e-01 9.99999e-01
1.512225000e+00 9.99999e-01 9.99999e-01
1.512226000e+00 9.99999e-01 9.99999e-01
1.512227000e+00 9.99999e-01 9.99999e-01
1.512228000e+00 9.99999e-01 9.99999e-01
1.512229000e+00 9.99999e-01 9.99999e-01
1.512230000e+00 9.99999e-01 9.99999e-01
1.512231000e+00 9.99999e-01 9.99999e-01
