Wavelength (nm),Rx (dB),Tx (dB)
1525.660151,-21.9953617,-0.1380616
1525.662588,-20.4412143,-0.1418617
1525.665024,-18.9806193,-0.1646915
1525.667461,-17.6623556,-0.1683378
1525.669897,-16.4627317,-0.2031377
1525.672334,-15.3356279,-0.214917
1525.67477,-14.2401614,-0.2483773
1525.677207,-13.256976,-0.2657414
1525.679643,-12.3068692,-0.3192737
1525.68208,-11.474877,-0.3601243
1525.684516,-10.69221,-0.4240323
1525.686952,-9.9881756,-0.4544265
1525.689389,-9.3218066,-0.5326592
1525.691825,-8.7175186,-0.5887602
1525.694262,-8.1535068,-0.6770039
1525.696698,-7.6374815,-0.7418828
1525.699135,-7.1527285,-0.8283604
1525.701571,-6.6944296,-0.9015144
1525.704008,-6.3265466,-1.0005045
1525.706444,-5.9758073,-1.0685629
1525.708881,-5.6580291,-1.1718507
1525.711317,-5.3624905,-1.233752
1525.713754,-5.1070215,-1.3190173
1525.71619,-4.8787214,-1.373689
1525.718627,-4.6858986,-1.4656898
1525.721063,-4.5359201,-1.5171342
1525.7235,-4.3785917,-1.5794458
1525.725936,-4.2530221,-1.6177695
1525.728373,-4.1535155,-1.6603623
1525.730809,-4.0962137,-1.6959253
1525.733246,-4.0208081,-1.7295563
1525.735682,-3.9745532,-1.7303079
1525.738118,-3.9687688,-1.7283724
1525.740555,-3.9755561,-1.7170959
1525.742991,-4.001312,-1.7073362
1525.745428,-4.0463919,-1.6868992
1525.747864,-4.1046616,-1.6599109
1525.750301,-4.2069779,-1.6212085
1525.752737,-4.304089,-1.5664584
1525.755174,-4.4453912,-1.4999534
1525.75761,-4.6170075,-1.4455005
1525.760047,-4.797911,-1.3793358
1525.762483,-5.0099819,-1.3112524
1525.76492,-5.2434567,-1.2235395
1525.767356,-5.4931561,-1.1478657
1525.769793,-5.7965599,-1.0600764
1525.772229,-6.1287416,-0.985452
1525.774666,-6.4979761,-0.908965
1525.777102,-6.8896948,-0.8269372
1525.779539,-7.3023026,-0.7367863
1525.781975,-7.7877499,-0.6527116
1525.784412,-8.3200475,-0.5832595
1525.786848,-8.8850964,-0.5224324
1525.789284,-9.5012673,-0.461514
1525.791721,-10.1479512,-0.4029112
1525.794157,-10.8442694,-0.3488151
1525.796594,-11.6182032,-0.3023443
1525.79903,-12.423744,-0.25817
1525.801467,-13.2818858,-0.2199028
1525.803903,-14.1991984,-0.1935336
1525.80634,-15.1870089,-0.1696575
1525.808776,-16.2264514,-0.1503471
1525.811213,-17.3008377,-0.1337593
1525.813649,-18.5448544,-0.1161583
1525.816086,-19.7451493,-0.1029379
1525.818522,-21.0575219,-0.0968319
1525.820959,-22.5139685,-0.0868282
1525.823395,-23.9324637,-0.0809702
1525.825832,-25.4609466,-0.0616056
1525.828268,-26.9859416,-0.068227
1525.830705,-29.0673027,-0.0680764
1525.833141,-30.760289,-0.0716216
1525.835578,-32.4534048,-0.0630094
1525.838014,-34.3571316,-0.0689475
1525.840451,-36.5461784,-0.0566236
1525.842887,-38.5532878,-0.0603889
1525.845323,-40.9454163,-0.0575566
1525.84776,-42.4815028,-0.062019
1525.850196,-45.1698584,-0.0614208
1525.852633,-47.6413145,-0.0610782
1525.855069,-46.2714435,-0.0645875
1525.857506,-45.2429034,-0.0576569
1525.859942,-43.6558086,-0.0505597
1525.862379,-43.0955261,-0.0557333
1525.864815,-42.7584735,-0.0570229
1525.867252,-41.7484948,-0.0528183
1525.869688,-41.1341418,-0.0462511
1525.872125,-40.6828674,-0.0553269
1525.874561,-40.4298182,-0.0649243
1525.876998,-39.913069,-0.0613144
1525.879434,-40.0709174,-0.0548913
1525.881871,-39.9054217,-0.0344623
1525.884307,-39.5482796,-0.0438927
1525.886744,-39.6462731,-0.0551604
1525.88918,-40.6559358,-0.0428322
1525.891617,-41.5763916,-0.0405935
1525.894053,-42.1018125,-0.0485604
1525.896489,-42.6002189,-0.0524204
1525.898926,-44.7131056,-0.044164
1525.901362,-45.8603929,-0.0419972
1525.903799,-46.4544201,-0.0437765
1525.906235,-47.1740791,-0.0440504
1525.908672,-48.3415921,-0.0446436
1525.911108,-47.3088689,-0.0397437
1525.913545,-44.976614,-0.0440724
1525.915981,-43.652618,-0.0438778
1525.918418,-42.9199877,-0.0414712
1525.920854,-41.7765589,-0.0325376
1525.923291,-41.1442101,-0.0401598
1525.925727,-40.7372378,-0.0393349
1525.928164,-40.4634951,-0.0262573
1525.9306,-40.5316247,-0.034115
1525.933037,-40.8554634,-0.0380217
1525.935473,-40.7959551,-0.0334538
1525.93791,-40.5813358,-0.0414935
1525.940346,-41.25128,-0.0334397
1525.942783,-42.1115479,-0.0323967
1525.945219,-43.3626379,-0.0279296
1525.947655,-44.6984203,-0.0295909
1525.950092,-46.6169798,-0.0291482
1525.952528,-48.1598506,-0.0322729
1525.954965,-50.8575193,-0.0329495
1525.957401,-53.6037652,-0.0368574
1525.959838,-53.5791341,-0.0325873
1525.962274,-52.9321936,-0.0242514
1525.964711,-50.5766664,-0.0251705
1525.967147,-47.7986775,-0.0287432
1525.969584,-44.6238999,-0.0272776
1525.97202,-42.9950424,-0.0256627
1525.974457,-42.7673658,-0.0201844
1525.976893,-42.131037,-0.0209395
1525.97933,-41.2421046,-0.0218661
1525.981766,-40.2155839,-0.022388
1525.984203,-40.3495607,-0.0265718
1525.986639,-40.628958,-0.0273615
1525.989076,-40.6770887,-0.0236307
1525.991512,-40.7131022,-0.0242539
1525.993949,-41.1199598,-0.0247762
1525.996385,-42.1017815,-0.0214958
1525.998821,-42.5277802,-0.0180679
1526.001258,-43.1556426,-0.0156512
1526.003694,-44.3719505,-0.0176713
1526.006131,-45.7925516,-0.0189336
1526.008567,-46.2553434,-0.0205173
1526.011004,-50.0676017,-0.0138057
1526.01344,-52.6974312,-0.0174972
1526.015877,-54.1292725,-0.0128726
1526.018313,-52.6151094,-0.0179909
1526.02075,-50.6302513,-0.0187321
1526.023186,-49.5725803,-0.0264779
1526.025623,-49.4013682,-0.0212963
1526.028059,-47.0819967,-0.0150622
1526.030496,-45.6609166,-0.01619
1526.032932,-45.4223805,-0.019308
1526.035369,-45.9435934,-0.0177697
1526.037805,-45.7511131,-0.0133915
1526.040242,-45.280783,-0.021513
1526.042678,-46.2090161,-0.0289787
1526.045115,-46.4379214,-0.0131029
1526.047551,-46.3313397,-0.0166911
1526.049987,-47.0234635,-0.0060427
1526.052424,-48.1746642,-0.0163244
1526.05486,-49.5090038,-0.0197778
1526.057297,-51.6884166,-0.0153446
1526.059733,-53.1659722,-0.007312
1526.06217,-52.6583716,-0.0050464
1526.064606,-53.8876214,-0.012277
1526.067043,-53.0211175,-0.0146835
1526.069479,-52.1285347,-0.0055095
1526.071916,-49.6807637,-0.003949
1526.074352,-49.3816114,-0.007848
1526.076789,-48.1634437,-0.0148408
1526.079225,-46.9607544,-0.0086442
1526.081662,-46.3155015,-0.0143824
1526.084098,-46.6681344,-0.000148
1526.086535,-47.6227399,-0.0234383
1526.088971,-47.2330178,-0.0230736
1526.091408,-46.0634788,-0.0214517
1526.093844,-46.9120355,-0.010144
1526.096281,-47.0258314,-0.0185399
1526.098717,-48.310833,-0.0050584
1526.101153,-49.4322567,-0.0223766
1526.10359,-52.1185927,-0.0133075
1526.106026,-51.3668135,-0.0157844
1526.108463,-53.1536052,-0.0155469
1526.110899,-50.4403652,-0.0088699
1526.113336,-50.1071112,-0.0147003
1526.115772,-47.1308647,-0.0136125
1526.118209,-44.5450089,-0.0125413
1526.120645,-43.5000706,-0.0132978
1526.123082,-41.3516547,-0.0051848
1526.125518,-39.6029133,-0.0136974
1526.127955,-39.9697798,-0.0109681
1526.130391,-40.0023504,-0.017655
1526.132828,-38.5849305,-0.0138778
1526.135264,-38.2974133,-0.0149407
1526.137701,-37.9669649,-0.0111076
1526.140137,-38.3141576,-0.0190845
1526.142574,-38.44263,-0.0167561
1526.14501,-38.1546067,-0.0185775
1526.147447,-38.5894269,-0.0175945
1526.149883,-39.1890766,-0.0106581
1526.152319,-40.2489331,-0.0051637
1526.154756,-40.9317854,-0.0096819
1526.157192,-42.2238639,-0.0227357
1526.159629,-44.388437,-0.0190225
1526.162065,-47.0847594,-0.0116828
1526.164502,-49.1489329,-0.0147442
1526.166938,-51.200463,-0.0155281
1526.169375,-52.1746212,-0.011983
1526.171811,-49.2508408,-0.0130006
1526.174248,-45.6593713,-0.0180746
1526.176684,-43.5898134,-0.0167447
1526.179121,-41.8164846,-0.0216782
1526.181557,-41.128598,-0.0234599
1526.183994,-40.5679878,-0.0149242
1526.18643,-40.0782271,-0.0097757
1526.188867,-40.0248496,-0.0113792
1526.191303,-39.6698288,-0.0130489
1526.19374,-39.2243201,-0.0134718
1526.196176,-38.0846814,-0.0175532
1526.198613,-36.3624817,-0.0186868
1526.201049,-34.7851126,-0.0120129
1526.203485,-33.1924935,-0.0139317
1526.205922,-31.0870469,-0.0174629
1526.208358,-29.2325464,-0.0195802
1526.210795,-27.4965993,-0.0198178
1526.213231,-25.7046983,-0.0237139
1526.215668,-24.0454264,-0.0269799
1526.218104,-22.5584449,-0.0368316
1526.220541,-21.3021529,-0.0450362
1526.222977,-20.034395,-0.0538365
1526.225414,-18.8057269,-0.0692429
1526.22785,-17.7091041,-0.0812026
1526.230287,-16.7105694,-0.0928487
1526.232723,-15.7483807,-0.1043367
1526.23516,-14.8135161,-0.1287213
1526.237596,-14.0344701,-0.1424916
1526.240033,-13.2697054,-0.1723617
1526.242469,-12.5113559,-0.2118338
1526.244906,-11.8387879,-0.235971
1526.247342,-11.2300249,-0.2722994
1526.249779,-10.6783567,-0.3151454
1526.252215,-10.1441855,-0.3495737
1526.254651,-9.6410953,-0.3981302
1526.257088,-9.2176939,-0.4411279
1526.259524,-8.7874205,-0.4764841
1526.261961,-8.4295457,-0.5289637
1526.264397,-8.0928626,-0.5846122
1526.266834,-7.7785436,-0.6151871
1526.26927,-7.502225,-0.6393898
1526.271707,-7.2646973,-0.684536
1526.274143,-7.0661627,-0.7188647
1526.27658,-6.9025239,-0.7639019
1526.279016,-6.7319345,-0.7894323
1526.281453,-6.6205604,-0.810344
1526.283889,-6.5057387,-0.8316109
1526.286326,-6.4274403,-0.8335665
1526.288762,-6.3860132,-0.8499435
1526.291199,-6.3378922,-0.859582
1526.293635,-6.3591358,-0.8630231
1526.296072,-6.3732347,-0.8585225
1526.298508,-6.4148648,-0.8451914
1526.300945,-6.4952196,-0.8318761
1526.303381,-6.5956977,-0.8118158
1526.305817,-6.7180438,-0.7904329
1526.308254,-6.8616351,-0.7536842
1526.31069,-7.0280454,-0.7398534
1526.313127,-7.2323256,-0.6887096
1526.315563,-7.4807729,-0.6541111
1526.318,-7.7451357,-0.6179265
1526.320436,-8.0275239,-0.5780442
1526.322873,-8.3788273,-0.5331462
1526.325309,-8.7267205,-0.4958187
1526.327746,-9.1325057,-0.4604401
1526.330182,-9.5540832,-0.4130384
1526.332619,-10.0095326,-0.3738602
1526.335055,-10.5192766,-0.3406307
1526.337492,-11.0708144,-0.3028737
1526.339928,-11.6359401,-0.2679995
1526.342365,-12.268989,-0.2350631
1526.344801,-12.9358706,-0.2119513
1526.347238,-13.6040916,-0.1918047
1526.349674,-14.354161,-0.1627663
1526.352111,-15.1598319,-0.1355686
1526.354547,-15.9844787,-0.1235631
1526.356983,-16.9090642,-0.0989637
1526.35942,-17.8486093,-0.0875276
1526.361856,-18.8386515,-0.0781646
1526.364293,-19.8404488,-0.0701272
1526.366729,-20.9165097,-0.0654841
1526.369166,-22.0731954,-0.0563975
1526.371602,-23.2262653,-0.0432981
1526.374039,-24.4676126,-0.0428697
1526.376475,-25.682437,-0.0441856
1526.378912,-26.8516709,-0.0407519
1526.381348,-28.1040608,-0.0414072
1526.383785,-29.3916628,-0.0437188
1526.386221,-30.6825561,-0.0416631
1526.388658,-31.8612993,-0.038954
1526.391094,-32.7762043,-0.0352576
1526.393531,-33.6721039,-0.039285
1526.395967,-34.622372,-0.0413837
1526.398404,-35.4190574,-0.0429429
1526.40084,-36.1624109,-0.0461407
1526.403277,-37.1795551,-0.0455482
1526.405713,-38.3083383,-0.0456205
1526.408149,-39.5862803,-0.0453389
1526.410586,-40.374832,-0.0459015
1526.413022,-41.4964317,-0.0430356
1526.415459,-42.1638478,-0.04892
1526.417895,-43.3683831,-0.0378665
1526.420332,-44.029457,-0.0420689
1526.422768,-44.1815351,-0.0444696
1526.425205,-46.4421185,-0.0437015
1526.427641,-46.3232445,-0.0455732
1526.430078,-45.1995613,-0.0537968
1526.432514,-46.1182815,-0.0397663
1526.434951,-45.8757626,-0.0559989
1526.437387,-46.717532,-0.0552657
1526.439824,-46.2706337,-0.044319
1526.44226,-45.1607836,-0.0460712
1526.444697,-44.0028074,-0.0513995
1526.447133,-43.6039392,-0.0484857
1526.44957,-44.4174199,-0.0593774
1526.452006,-44.5272282,-0.054573
1526.454443,-43.8663532,-0.0332866
1526.456879,-43.6970395,-0.0543673
1526.459315,-43.3264435,-0.0622148
1526.461752,-44.9751478,-0.0469411
1526.464188,-45.5270226,-0.049128
1526.466625,-45.6640522,-0.0512796
1526.469061,-44.2539487,-0.0539697
1526.471498,-45.1922001,-0.0663586
1526.473934,-45.3747246,-0.0561375
1526.476371,-46.7166531,-0.0602713
1526.478807,-45.779737,-0.052303
1526.481244,-45.0622944,-0.0560806
1526.48368,-46.5553824,-0.053412
1526.486117,-45.976679,-0.0562076
1526.488553,-44.5818783,-0.0515013
1526.49099,-46.0114249,-0.0585283
1526.493426,-44.560545,-0.0516129
1526.495863,-45.8183928,-0.0543483
1526.498299,-44.6413508,-0.0603788
1526.500736,-43.4886552,-0.0661506
1526.503172,-43.5706498,-0.0624979
1526.505609,-44.7388787,-0.0660989
1526.508045,-42.6075071,-0.0646663
1526.510482,-42.7972804,-0.0659161
1526.512918,-42.5537772,-0.0620537
1526.515354,-42.2117866,-0.0540172
1526.517791,-40.4924034,-0.0645725
1526.520227,-40.0709299,-0.0701707
1526.522664,-40.348517,-0.0695839
1526.5251,-39.3934244,-0.0711073
1526.527537,-38.5754503,-0.0643099
1526.529973,-37.9122283,-0.0644742
1526.53241,-37.8347913,-0.0620816
1526.534846,-37.1009974,-0.0662839
1526.537283,-36.4931879,-0.0645876
1526.539719,-36.5036183,-0.068448
1526.542156,-35.7348288,-0.0688791
1526.544592,-35.6383981,-0.0722992
1526.547029,-35.1692926,-0.0771674
1526.549465,-35.0299775,-0.0731778
1526.551902,-34.916829,-0.0741945
1526.554338,-34.5633846,-0.0727473
1526.556775,-34.9336718,-0.0798611
1526.559211,-35.1224154,-0.0764849
1526.561648,-35.1697501,-0.0777047
1526.564084,-35.6075065,-0.0787731
1526.56652,-35.9693914,-0.0838207
1526.568957,-36.1443799,-0.0837402
1526.571393,-36.410055,-0.0757221
1526.57383,-36.9047998,-0.0730142
1526.576266,-37.2784333,-0.0746959
1526.578703,-37.6920767,-0.0641022
1526.581139,-38.5208957,-0.0672705
1526.583576,-39.1225407,-0.0765728
1526.586012,-39.765002,-0.0742563
1526.588449,-40.6099685,-0.0699004
1526.590885,-41.0051318,-0.0646968
1526.593322,-41.1632789,-0.075311
1526.595758,-41.3703998,-0.0876804
1526.598195,-41.8476459,-0.0913702
1526.600631,-42.703589,-0.0849214
1526.603068,-43.0107146,-0.0776527
1526.605504,-43.0515495,-0.0789953
1526.607941,-42.6931975,-0.0773527
1526.610377,-42.5709093,-0.0818984
1526.612814,-42.7732776,-0.0825777
1526.61525,-42.8852035,-0.079785
1526.617686,-42.4065937,-0.0829502
1526.620123,-42.3253133,-0.0859158
1526.622559,-42.6668432,-0.0849219
1526.624996,-42.1674107,-0.0823709
1526.627432,-41.7959327,-0.0840141
1526.629869,-40.8144124,-0.0807388
1526.632305,-39.8867727,-0.0825817
1526.634742,-38.6873258,-0.0790819
1526.637178,-38.0615691,-0.0758847
1526.639615,-37.1891907,-0.0820231
1526.642051,-36.3520424,-0.0862496
1526.644488,-35.7071359,-0.0789947
1526.646924,-35.4601388,-0.0799487
1526.649361,-34.8904926,-0.0923138
1526.651797,-34.7430905,-0.0858839
1526.654234,-34.4461532,-0.0825452
1526.65667,-34.2688056,-0.0766083
1526.659107,-34.1432102,-0.085602
1526.661543,-34.4025442,-0.0867569
1526.66398,-34.5492592,-0.0861357
1526.666416,-34.9292052,-0.0813553
1526.668852,-35.284873,-0.0839038
1526.671289,-35.8818026,-0.0839283
1526.673725,-36.6197866,-0.0919713
1526.676162,-36.9738022,-0.0987981
1526.678598,-38.6868091,-0.080158
1526.681035,-39.8856155,-0.0945055
1526.683471,-41.373977,-0.0842974
1526.685908,-43.5232322,-0.0864697
1526.688344,-43.2638125,-0.0869008
1526.690781,-46.4065937,-0.0773331
1526.693217,-46.54015,-0.0878503
1526.695654,-46.5009384,-0.0869656
1526.69809,-47.7734163,-0.080826
1526.700527,-48.1026743,-0.0866696
1526.702963,-45.5705465,-0.0873885
1526.7054,-45.9412291,-0.0821955
1526.707836,-45.609942,-0.0871942
1526.710273,-47.0494421,-0.073108
1526.712709,-47.106598,-0.0950977
1526.715146,-44.9940475,-0.0866592
1526.717582,-43.384486,-0.0848881
1526.720018,-41.4870314,-0.081819
1526.722455,-40.0992649,-0.0736324
1526.724891,-39.4093368,-0.081783
1526.727328,-37.7545892,-0.0779094
1526.729764,-36.6516116,-0.0802373
1526.732201,-35.0906986,-0.0790299
1526.734637,-34.4662644,-0.0925638
1526.737074,-34.1858514,-0.0815516
1526.73951,-33.8159168,-0.0782965
1526.741947,-33.5878678,-0.0862035
1526.744383,-33.9986392,-0.0798833
1526.74682,-34.8577907,-0.0779164
1526.749256,-35.1930126,-0.0822968
1526.751693,-34.9563125,-0.0855475
1526.754129,-34.0615008,-0.0823359
1526.756566,-32.0497624,-0.0931894
1526.759002,-29.3905341,-0.0941058
1526.761439,-26.7455191,-0.0896282
1526.763875,-24.5036702,-0.0923393
1526.766312,-22.2520012,-0.1015528
1526.768748,-20.2990865,-0.1096613
1526.771184,-18.5422344,-0.1262205
1526.773621,-16.9361618,-0.1500583
1526.776057,-15.4235709,-0.176923
1526.778494,-14.0353684,-0.2131685
1526.78093,-12.7676672,-0.2667057
1526.783367,-11.6087934,-0.3257126
1526.785803,-10.5772604,-0.3893953
1526.78824,-9.5906913,-0.4767436
1526.790676,-8.7052623,-0.5751206
1526.793113,-7.8855,-0.6841646
1526.795549,-7.1148555,-0.8043492
1526.797986,-6.4197832,-0.9472195
1526.800422,-5.8097642,-1.0926386
1526.802859,-5.2645961,-1.2479054
1526.805295,-4.7638838,-1.4078358
1526.807732,-4.2901576,-1.5741382
1526.810168,-3.8572295,-1.7695839
1526.812605,-3.4969611,-1.9571569
1526.815041,-3.1853393,-2.1303181
1526.817478,-2.8947713,-2.3118198
1526.819914,-2.6194225,-2.4907042
1526.82235,-2.3891674,-2.6675805
1526.824787,-2.2009795,-2.8413793
1526.827223,-2.033083,-2.996512
1526.82966,-1.8717302,-3.1373505
1526.832096,-1.7461144,-3.2846034
1526.834533,-1.6376782,-3.4147558
1526.836969,-1.5344353,-3.5283891
1526.839406,-1.4632173,-3.6133515
1526.841842,-1.3832803,-3.6912972
1526.844279,-1.3351009,-3.7517887
1526.846715,-1.3176178,-3.7986511
1526.849152,-1.2755736,-3.8355594
1526.851588,-1.2658773,-3.8517374
1526.854025,-1.2773569,-3.8467073
1526.856461,-1.2959827,-3.8380149
1526.858898,-1.3100344,-3.8017266
1526.861334,-1.3320805,-3.7373846
1526.863771,-1.3818136,-3.677379
1526.866207,-1.4555417,-3.5961662
1526.868644,-1.5240665,-3.499528
1526.87108,-1.6398358,-3.3814318
1526.873516,-1.7599174,-3.2660703
1526.875953,-1.8707635,-3.1277939
1526.878389,-2.0104202,-2.9873449
1526.880826,-2.1732413,-2.8359623
1526.883262,-2.3804314,-2.6728553
1526.885699,-2.5782393,-2.484053
1526.888135,-2.8417637,-2.3102419
1526.890572,-3.1151975,-2.1482627
1526.893008,-3.4297294,-1.9581504
1526.895445,-3.7736712,-1.7787614
1526.897881,-4.1611868,-1.6049348
1526.900318,-4.5889043,-1.4306505
1526.902754,-5.0419259,-1.2683091
1526.905191,-5.5705601,-1.1165247
1526.907627,-6.1338075,-0.973588
1526.910064,-6.7773356,-0.8394718
1526.9125,-7.4330542,-0.7276491
1526.914937,-8.1711194,-0.6094805
1526.917373,-8.9554356,-0.5212211
1526.91981,-9.8391041,-0.4212944
1526.922246,-10.7062125,-0.3694929
1526.924682,-11.689309,-0.2924843
1526.927119,-12.7164567,-0.2413317
1526.929555,-13.887183,-0.2105569
1526.931992,-15.0522579,-0.1785549
1526.934428,-16.322482,-0.1505553
1526.936865,-17.6330038,-0.1214024
1526.939301,-19.0425662,-0.109071
1526.941738,-20.3979025,-0.0919579
1526.944174,-21.8936112,-0.0858144
1526.946611,-23.5489937,-0.0817363
1526.949047,-25.2051474,-0.0764187
1526.951484,-26.9367327,-0.072787
1526.95392,-28.6108475,-0.0691824
1526.956357,-30.4041664,-0.0742996
1526.958793,-32.2622648,-0.0636535
1526.96123,-34.0051965,-0.0587237
1526.963666,-35.118997,-0.0654511
1526.966103,-36.8630266,-0.0625135
1526.968539,-38.9027113,-0.0605474
1526.970976,-39.3527321,-0.0625167
1526.973412,-40.5628341,-0.0661604
1526.975848,-41.1859233,-0.061665
1526.978285,-41.111117,-0.0697614
1526.980721,-41.306499,-0.0620588
1526.983158,-40.953596,-0.0613357
1526.985594,-39.8055896,-0.0531422
1526.988031,-39.3363101,-0.0539109
1526.990467,-38.9967931,-0.0541759
1526.992904,-38.9947455,-0.0582379
1526.99534,-39.1868051,-0.0571562
1526.997777,-38.8300631,-0.0556686
1527.000213,-39.0100859,-0.0644198
1527.00265,-39.3130551,-0.0567801
1527.005086,-39.5644748,-0.0544535
1527.007523,-40.036311,-0.0536319
1527.009959,-40.5440749,-0.0454584
1527.012396,-41.7106943,-0.0484101
1527.014832,-42.8564829,-0.0533059
1527.017269,-44.1183601,-0.0537721
1527.019705,-43.4720436,-0.0515834
1527.022142,-42.3911012,-0.0542852
1527.024578,-41.9923352,-0.0535461
1527.027014,-41.5671024,-0.0512624
1527.029451,-41.1356704,-0.0493739
1527.031887,-40.8766467,-0.0507713
1527.034324,-40.3799921,-0.0517951
1527.03676,-39.7488569,-0.0524046
1527.039197,-39.1851126,-0.0549972
1527.041633,-39.3236321,-0.0504507
1527.04407,-39.7619412,-0.0457097
1527.046506,-39.8331948,-0.0439005
1527.048943,-39.7749295,-0.0464295
1527.051379,-40.4068271,-0.0528165
1527.053816,-41.9084829,-0.0493721
1527.056252,-43.2412855,-0.0495443
1527.058689,-44.4759,-0.0569846
1527.061125,-46.0795841,-0.0578139
1527.063562,-48.2250511,-0.0524603
1527.065998,-50.862621,-0.0606369
1527.068435,-49.3732355,-0.0608205
1527.070871,-48.2563358,-0.0490342
1527.073308,-45.8792792,-0.0523994
1527.075744,-43.6009846,-0.0544207
1527.07818,-41.658275,-0.0503415
1527.080617,-40.0379614,-0.0551592
1527.083053,-38.8557946,-0.056122
1527.08549,-38.1749491,-0.0575953
1527.087926,-37.1874461,-0.0541225
1527.090363,-36.6186124,-0.0562488
1527.092799,-35.9137336,-0.0522093
1527.095236,-35.5782883,-0.0478892
1527.097672,-35.8313353,-0.0472737
1527.100109,-35.3882801,-0.0579376
1527.102545,-35.6849622,-0.0534186
1527.104982,-35.9191203,-0.0540493
1527.107418,-35.5819237,-0.056905
1527.109855,-35.416929,-0.0418542
1527.112291,-35.9775712,-0.0558404
1527.114728,-36.0763976,-0.0577797
1527.117164,-36.6521248,-0.0534734
1527.119601,-36.8214983,-0.0600165
1527.122037,-37.1484798,-0.053153
1527.124474,-37.6536064,-0.0471407
1527.12691,-38.0562467,-0.0451538
1527.129346,-38.8513269,-0.056892
1527.131783,-39.0268013,-0.0536898
1527.134219,-40.226387,-0.0406837
1527.136656,-40.2767472,-0.0490688
1527.139092,-41.5409474,-0.058788
1527.141529,-42.3213816,-0.0557331
1527.143965,-42.4576291,-0.0570494
1527.146402,-42.6520853,-0.0567873
1527.148838,-43.0780429,-0.0503263
1527.151275,-43.7497493,-0.0445486
1527.153711,-44.5452195,-0.0482341
1527.156148,-44.8008281,-0.0436781
1527.158584,-44.9379333,-0.0368691
1527.161021,-46.8629434,-0.0415979
1527.163457,-45.8312476,-0.0408152
1527.165894,-46.1138602,-0.0476127
1527.16833,-46.250126,-0.0473554
1527.170767,-47.9213201,-0.0373933
1527.173203,-45.3616515,-0.0436956
1527.17564,-44.7151417,-0.0333385
1527.178076,-45.1903942,-0.0400491
1527.180513,-44.0248374,-0.0333585
1527.182949,-44.041945,-0.0402764
1527.185385,-43.4104076,-0.0425269
1527.187822,-42.5419373,-0.0397524
1527.190258,-41.4363097,-0.0453089
1527.192695,-41.0186023,-0.0407951
1527.195131,-40.6206149,-0.0400194
1527.197568,-40.6480548,-0.0480191
1527.200004,-40.4251081,-0.0417862
1527.202441,-40.7850988,-0.0387903
1527.204877,-40.2843878,-0.0360696
1527.207314,-40.2534119,-0.0433055
1527.20975,-39.9666189,-0.0460301
1527.212187,-40.1232189,-0.0432516
1527.214623,-40.4418238,-0.0435869
1527.21706,-40.819847,-0.0429196
1527.219496,-41.056498,-0.0393599
1527.221933,-41.8746828,-0.0419988
